run_id,condition_id,outer_fold,outer_test_subject,alpha,scenario,attack,malicious_count,method,fl_seed,model_seed,random_schedule_seed,early_stop_round,completed_training_rounds,loss,accuracy,balanced_accuracy,macro_f1,first_client_dropout_round,active_client_lifetime_75pct,active_client_lifetime_50pct,final_active_clients,final_mean_residual_energy,final_min_residual_energy,total_normalized_energy_consumed,jain_participation_fairness,scientific_optimizer_steps_accounted,run_result_binding_sha256,run_file_manifest_sha256,run_manifest_entries,class_00_f1,class_01_f1,class_02_f1,class_03_f1,class_04_f1,class_05_f1,class_06_f1,class_07_f1,class_08_f1,class_09_f1,class_10_f1,class_11_f1,energy_per_completed_round,completed_round_fraction,minimum_completed_round,common_horizon_round,initial_mean_residual_energy,common_horizon_macro_f1,common_horizon_mean_residual_energy,common_horizon_energy
513,86,5,108,1.0,signflip_mu0p4,sign_flip,11,random_trimmed_mean,456,1988577654,788639995,,100,27.62333953345281,0.043928923988154,0.0833333333333333,0.0070133963750985,70.0,100,100,17,0.2073250241853733,0.0821806663290165,17.275637900176392,0.977887518488186,6038,E336DDE89502C535E438DCE5228084952E6EB225CB8D31FDF20E56D5EA61665A,63C0EB654D6D8C045DB417986B8881AAF3270BFFCDBFADDAC4D148DD894F824C,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084160756501182,0.0,0.0,0.0,0.0,0.1727563790017639,1.0,100,100,0.8243120920488158,0.0070133963750985,0.2073250241853733,17.275637900176392
514,86,5,108,1.0,signflip_mu0p4,sign_flip,11,fedle_adapted,456,1988577654,788639995,,100,121.39880428333038,0.0977295162882527,0.0833333333333333,0.0148381294964028,70.0,100,100,22,0.2179690737104568,0.0819634270618682,16.977604513474056,0.907677819757877,5873,879D1D8412E4EDD5FE90E103CF9A4E9AB6CC9AB1685973025C12F56AAD29A2EB,E9DA68064FB0CF56D3F61C3D2D71B0F029C4D447B8B4DCF96A6BC90BC372DD37,15,0.0,0.0,0.0,0.0,0.0,0.1780575539568345,0.0,0.0,0.0,0.0,0.0,0.0,0.16977604513474057,1.0,100,100,0.8041849137468945,0.0148381294964028,0.2179690737104568,16.414043521020254
515,86,5,108,1.0,signflip_mu0p4,sign_flip,11,tea_fl,456,1988577654,788639995,,100,1.9520776549837784,0.5498519249753209,0.4638664232530929,0.4235506380867087,45.0,75,100,14,0.255445931914008,0.077978738019266,15.92825248377462,0.7986981220610405,5555,6076548FF6A96346E26DA72F406D68B0931B73616623DCDCAB08512FAEA5C946,233308B1FE7EEC20C8D14DE7CE1F0263D1A1808DEB627F6F532D11D5D43C66A2,11,0.4802110817941952,0.0936454849498327,0.0,0.862453531598513,0.0,0.9276139410187668,0.6147308781869688,0.6231884057971014,0.0,0.8176795580110497,0.5504087193460491,0.1126760563380281,0.15928252483774621,1.0,100,100,0.8243120920488158,0.4235506380867087,0.255445931914008,15.928252483774619
516,86,5,108,1.0,signflip_mu0p4,sign_flip,11,arl_fl,456,1988577654,788639995,,100,11.04884764190252,0.1209279368213228,0.0833333333333333,0.0179803317187729,80.0,100,100,21,0.234705096819093,0.0805481071011157,16.50899586643224,0.8969917140390415,5676,B9C1239CFAFD069F50588EF453B7E20ED916538025E32418ABF08F5DD2E23B95,920F2D0068162A223CD66476C8B082D669E4A13912C9108614131AA3545BD06A,11,0.0,0.0,0.0,0.2157639806252752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1650899586643224,1.0,100,100,0.8243120920488158,0.0179803317187729,0.234705096819093,16.50899586643224
517,87,5,108,1.0,labelflip_mu0p2,label_flip,6,fedavg,123,1526525708,701496434,,100,0.5366313792875465,0.815893385982231,0.7992425058658625,0.8076181888689146,75.0,100,100,22,0.2673227074728961,0.0736775811569565,16.593020123728166,0.974718245507158,5979,EA917141E27EB1398DFE84719C3C84E42F67131B0D725912E2D328DF204A9E5B,0E9830759FBC16C7B661AE1399C8F03816AE331DBA495DB79D2C088C40EBB852,11,0.9668508287292816,0.5766871165644172,0.263803680981595,0.9572301425661914,0.9465020576131687,0.9470899470899472,0.970917225950783,0.8571428571428571,0.7564102564102564,0.8253968253968254,0.87109375,0.7522935779816514,0.16593020123728167,1.0,100,100,0.8599305690346163,0.8076181888689146,0.2673227074728961,16.593020123728166
518,87,5,108,1.0,labelflip_mu0p2,label_flip,6,fedprox,123,1526525708,701496434,,100,0.5671674570938442,0.8139190523198421,0.7984417180248351,0.804220476920679,75.0,100,100,22,0.2673227074728961,0.0736775811569565,16.593020123728166,0.974718245507158,5979,B37482DA10CAC714E8A0F2922CA9A6928BE62907E88717CA9AEE2871A83A872D,A343AD9DDC20D370F134719AA878E989DE8D9B77D2DBD9423CF1EC162E883773,11,0.96986301369863,0.5828343313373253,0.2397476340694006,0.9591836734693876,0.9465020576131687,0.9358288770053476,0.96875,0.84472049689441,0.7283950617283951,0.8328912466843501,0.8712871287128713,0.7706422018348624,0.16593020123728167,1.0,100,100,0.8599305690346163,0.804220476920679,0.2673227074728961,16.593020123728166
519,87,5,108,1.0,labelflip_mu0p2,label_flip,6,random_trimmed_mean,123,1526525708,701496434,,100,0.5660453123966304,0.8020730503455084,0.7831524920807605,0.7861184107949146,75.0,100,100,22,0.2673227074728961,0.0736775811569565,16.593020123728166,0.974718245507158,5979,5B6C3354CA77E96F18ACD8731E53E05F547C63E5DA0A6FFFA19757734C7FBE17,B7D4B3400CB8CCF431FC2ECA8164D1D59427ECD4F2FE1F68A22E3242BE6F7B5B,11,0.9476584022038568,0.5764705882352941,0.2592592592592592,0.9648033126293996,0.9465020576131687,0.9556135770234988,0.9707865168539326,0.7132867132867133,0.7159090909090909,0.8199445983379502,0.8452380952380952,0.717948717948718,0.16593020123728167,1.0,100,100,0.8599305690346163,0.7861184107949146,0.2673227074728961,16.593020123728166
520,87,5,108,1.0,labelflip_mu0p2,label_flip,6,fedle_adapted,123,1526525708,701496434,,100,0.6068350824528361,0.7833168805528135,0.7645391429268767,0.7456601770968724,85.0,100,100,25,0.2659347623248206,0.0824906349843967,16.63188258787428,0.9217333195073336,5930,97548CA1E20B749DA4762313AE6420C264849235B24BD487F8B28846024D71EC,991AE2CDBE74BA012638EF42DF5CF6BB2FAD0D1D3F604536126C80B3A19783D6,15,0.9553072625698324,0.5811965811965812,0.104,0.9557894736842104,0.9465020576131687,0.9209809264305178,0.9555555555555556,0.4881889763779528,0.6927374301675978,0.8023255813953488,0.8565965583173997,0.6887417218543046,0.1663188258787428,1.0,100,100,0.8405999138621834,0.7456601770968724,0.2659347623248206,16.090624243046157
521,87,5,108,1.0,labelflip_mu0p2,label_flip,6,tea_fl,123,1526525708,701496434,,100,0.5582977073213778,0.8035538005923001,0.7850710411137033,0.7847358591859113,45.0,85,100,19,0.325534294241926,0.0839906349843985,14.96309569419533,0.7001943039193376,5308,01C57E7224FFF402E7A9E736FF4F6BC8A9DAD0E180740F8ED3D8B01F0DE7B4D0,58DD13E4CB61D67841B6CA48A97E54686B8808DD81CB269796769EE17648D496,11,0.9553072625698324,0.0193236714975845,0.541795665634675,0.9635627530364372,0.9387755102040816,0.9347258485639688,0.9774774774774776,0.861878453038674,0.8055555555555556,0.8023952095808383,0.8683693516699411,0.7476635514018691,0.1496309569419533,1.0,100,100,0.8599305690346163,0.7847358591859113,0.325534294241926,14.963095694195328
522,87,5,108,1.0,labelflip_mu0p2,label_flip,6,arl_fl,123,1526525708,701496434,,100,0.6142438332396692,0.8104639684106614,0.8006717111560956,0.7987673870530841,85.0,100,100,25,0.3062735890462766,0.0913948100216659,15.502395439673512,0.8154528311502981,5483,8344B9463C7CEAA2EFA1F151CC750D1F39672825B64AE6175DE80538966B2136,59B022D5C94423B146872CE761A2CA79F5E879FFADF0E675417BE7DD0696D277,11,0.8056206088992974,0.6417582417582418,0.2360248447204969,0.9690721649484536,0.9465020576131687,0.9536082474226804,0.9751693002257336,0.8850574712643678,0.7560975609756098,0.8455284552845529,0.8469601677148847,0.7238095238095238,0.1550239543967351,1.0,100,100,0.8599305690346163,0.7987673870530841,0.3062735890462766,15.502395439673514
523,88,5,108,1.0,labelflip_mu0p2,label_flip,6,fedavg,456,1988577654,788639995,,100,1.0433510027656667,0.6011846001974334,0.6327271929707503,0.6026162210888506,70.0,100,100,17,0.2073250241853733,0.0821806663290165,17.275637900176392,0.977887518488186,6038,E5BA17292D29FB5C6594FE3A0062174F4F507660836B7B3225658177332244E0,846B8194DE7287E177585542C1AE6C9CFA319D5697E8965A796C5CC12AF9D2CA,11,0.9645776566757494,0.6061705989110708,0.2099125364431487,0.5545722713864307,0.6051282051282051,0.8214285714285714,0.5375722543352601,0.7151515151515152,0.4105960264900662,0.4106463878326996,0.6666666666666666,0.7289719626168224,0.1727563790017639,1.0,100,100,0.8243120920488158,0.6026162210888506,0.2073250241853733,17.275637900176392
524,88,5,108,1.0,labelflip_mu0p2,label_flip,6,fedprox,456,1988577654,788639995,,100,1.0174586481073649,0.6021717670286278,0.6314096505318331,0.6064305276654048,70.0,100,100,17,0.2073250241853733,0.0821806663290165,17.275637900176392,0.977887518488186,6038,303FDB56068A9A900DFF8BF09B3C483EA1BBBFB50257570B9533A4B02044EBF0,A6652FDBE87CD25F71033065189D1E2DD2A044446D3CDE5DDFB0E5546D4E61A2,11,0.967391304347826,0.5871559633027523,0.2119565217391304,0.5459940652818991,0.6082474226804123,0.8284023668639053,0.608,0.6956521739130435,0.4412811387900356,0.4274809160305343,0.638623326959847,0.7169811320754716,0.1727563790017639,1.0,100,100,0.8243120920488158,0.6064305276654048,0.2073250241853733,17.275637900176392
525,88,5,108,1.0,labelflip_mu0p2,label_flip,6,random_trimmed_mean,456,1988577654,788639995,,100,0.8859038761314023,0.6771964461994077,0.6949008957936574,0.6852601670983227,70.0,100,100,17,0.2073250241853733,0.0821806663290165,17.275637900176392,0.977887518488186,6038,5DC61A8FABE33DE5668E7B302CB76C43E9261A310494FDCF7DAE8F9F67E86B66,5149253192F655C24C49632ECED068B88E44131837F8C57E5CAD0DFE473F589E,11,0.9278350515463918,0.5450819672131147,0.2803738317757009,0.6630434782608695,0.6536312849162011,0.918032786885246,0.8226221079691517,0.7307692307692307,0.5470085470085471,0.7582089552238805,0.6728110599078341,0.7037037037037037,0.1727563790017639,1.0,100,100,0.8243120920488158,0.6852601670983227,0.2073250241853733,17.275637900176392
526,88,5,108,1.0,labelflip_mu0p2,label_flip,6,fedle_adapted,456,1988577654,788639995,,100,0.6340700398545863,0.7788746298124383,0.7710529626176537,0.7682275233408612,70.0,100,100,22,0.2179690737104568,0.0819634270618682,16.977604513474056,0.907677819757877,5873,A8213B73E9FB3CFE7080D0333D9237CBAAA9F62B07790DF5196FB049F6E32756,4102C5E913B1295B78BEDCE725BE0AC9CD3F6CC3C6F16FB29C1CB119F897817C,15,0.9591280653950952,0.5782312925170068,0.1003861003861003,0.859122401847575,0.8698884758364313,0.961439588688946,0.865979381443299,0.8554216867469879,0.8413793103448276,0.8092485549132948,0.8452380952380952,0.6732673267326733,0.16977604513474057,1.0,100,100,0.8041849137468945,0.7682275233408612,0.2179690737104568,16.414043521020254
527,88,5,108,1.0,labelflip_mu0p2,label_flip,6,tea_fl,456,1988577654,788639995,,100,0.8281100208173264,0.8035538005923001,0.7596690629831965,0.741138287276315,40.0,80,100,16,0.267666913319081,0.0826628883478414,15.586065004432577,0.7439507504603196,5368,95A05ED34153385BA6D603D2445D136ED4BA5E392969F1AC65E707C578281604,BAE536B353BC3381FA6FE145DAA6C1D228E6CBF5C491F4A7640696F891D43221,11,0.9645776566757494,0.5642201834862385,0.3905325443786982,0.9491525423728814,0.92,0.9414893617021276,0.927927927927928,0.7272727272727273,0.8053691275167785,0.7972350230414746,0.9058823529411764,0.0,0.15586065004432575,1.0,100,100,0.8243120920488158,0.741138287276315,0.267666913319081,15.586065004432577
528,88,5,108,1.0,labelflip_mu0p2,label_flip,6,arl_fl,456,1988577654,788639995,,100,0.5606498679427498,0.8198420533070089,0.8050426837242789,0.8122859836887386,80.0,100,100,25,0.245193450646927,0.0822455965481697,16.21532195925289,0.8642948974189993,5556,BA50C6502DE6B54E71279AC3CD3A88395E207E45DB2A0A7B48123AE2C6707B36,BCF4ECB6BF68855A53C3292F8172CF84BB4FC1827EAB2106373DD0BDC45A1872,11,0.96986301369863,0.579476861167002,0.2847682119205298,0.9493670886075948,0.931174089068826,0.961038961038961,0.9532293986636972,0.8651685393258427,0.8450704225352113,0.8091168091168092,0.8633093525179856,0.7358490566037735,0.1621532195925289,1.0,100,100,0.8243120920488158,0.8122859836887386,0.245193450646927,16.215321959252886
529,89,5,108,1.0,labelflip_mu0p4,label_flip,11,fedavg,123,1526525708,701496434,,100,0.6304789269664798,0.7857847976307996,0.7567145381705824,0.7636577722190706,75.0,100,100,22,0.2673227074728961,0.0736775811569565,16.593020123728166,0.974718245507158,5979,23DB09AD03B59E4AF589F84CBC3C0CCA09CED659F14922A9143D34EAF95CC6FD,37B7128A94F0E9018EDA0072AB1A42C183EAE104F1631210C67E7E2F16FE7C16,11,0.9553072625698324,0.5732758620689655,0.3532608695652174,0.9730848861283644,0.9426229508196722,0.912568306010929,0.9655172413793104,0.5401459854014599,0.6528497409326425,0.7313019390581718,0.8401486988847584,0.7238095238095238,0.16593020123728167,1.0,100,100,0.8599305690346163,0.7636577722190706,0.2673227074728961,16.593020123728166
530,89,5,108,1.0,labelflip_mu0p4,label_flip,11,fedprox,123,1526525708,701496434,,100,0.6098308769171471,0.797137216189536,0.7798002948589481,0.7894482764346521,75.0,100,100,22,0.2673227074728961,0.0736775811569565,16.593020123728166,0.974718245507158,5979,B0A2A4709E07BEDA3AACB420556A3FF08F62C026147A059C805F5F19E7D2C4E6,BB36F50A4EC0F74970EE96775E885EC97127D7A65EEECB08B0E1A43E90CE5AE3,11,0.9553072625698324,0.5806451612903226,0.3471074380165289,0.9710743801652892,0.9465020576131687,0.9184782608695652,0.9519450800915332,0.7407407407407407,0.7455621301775148,0.7377521613832853,0.8306010928961749,0.7476635514018691,0.16593020123728167,1.0,100,100,0.8599305690346163,0.7894482764346521,0.2673227074728961,16.593020123728166
531,89,5,108,1.0,labelflip_mu0p4,label_flip,11,random_trimmed_mean,123,1526525708,701496434,,100,0.6310981184332416,0.7946692991115498,0.7743843680705172,0.7810588148224972,75.0,100,100,22,0.2673227074728961,0.0736775811569565,16.593020123728166,0.974718245507158,5979,8D6E962620753C850D3975B19CCF3943964AC09443D8D50923C947CA4261BC99,9E8A8863794469CCE5B2BB3A7706E3A5A53D0AD70B1B39D512BEAC8D9C726677,11,0.9553072625698324,0.5811623246492986,0.2654320987654321,0.966804979253112,0.9465020576131687,0.9301075268817204,0.9728506787330315,0.7631578947368421,0.72,0.7181008902077152,0.8362989323843416,0.7169811320754716,0.16593020123728167,1.0,100,100,0.8599305690346163,0.7810588148224972,0.2673227074728961,16.593020123728166
532,89,5,108,1.0,labelflip_mu0p4,label_flip,11,fedle_adapted,123,1526525708,701496434,,100,1.4218948506414597,0.3919052319842053,0.3865439366190495,0.3298890939047734,85.0,100,100,25,0.2659347623248206,0.0824906349843967,16.63188258787428,0.9217333195073336,5930,AA94F83FB8E9C815C668E67E9FC66AED9F7B8C5B29119B33CB7BB2EC246FEB1C,C6DB4562418607A29E2C02B4051291DB81A20566383CCA90749749859A0ECA76,15,0.7956989247311828,0.2865329512893982,0.3745583038869258,0.4380952380952381,0.5243243243243243,0.0,0.4627151051625239,0.0458715596330275,0.5422222222222223,0.0199004975124378,0.46875,0.0,0.1663188258787428,1.0,100,100,0.8405999138621834,0.3298890939047734,0.2659347623248206,16.090624243046157
533,89,5,108,1.0,labelflip_mu0p4,label_flip,11,tea_fl,123,1526525708,701496434,,100,0.6249444862755947,0.7685093780848964,0.7492749658554327,0.7559446348891448,45.0,85,100,15,0.3151446675967124,0.0745815000459229,15.25400524026131,0.6980132797026464,5400,57243D1A73541E57414F598F3F17D4B8FC4F394D501453A1678F81D4B1247ABD,382C3BA6482C4C28B31E6F69AB5640A7098643932149C91480B1BE822DF4EA00,11,0.9555555555555556,0.4974093264248704,0.404040404040404,0.9533898305084746,0.9206349206349206,0.9287469287469288,0.9536423841059604,0.544,0.7792207792207793,0.8,0.7159904534606205,0.6187050359712231,0.15254005240261312,1.0,100,100,0.8599305690346163,0.7559446348891448,0.3151446675967124,15.25400524026131
534,89,5,108,1.0,labelflip_mu0p4,label_flip,11,arl_fl,123,1526525708,701496434,,100,0.7065479089335887,0.7522211253701876,0.6992165183548867,0.66987277595107,100.0,100,100,27,0.2991408485002464,0.0855165098633646,15.702112174962355,0.8607148236610505,5561,8D1BD33FB57C0952FA718EB0D53ADD29EA5057F07DD72445E09FC141A9C8285D,54AF995BF7FD1CE54F4D7412B34868E02578C74D24A0AF83CBC6CCAD6239B690,11,0.9553072625698324,0.0,0.562874251497006,0.966804979253112,0.9421487603305784,0.9457364341085271,0.9684684684684683,0.0851063829787234,0.5203252032520326,0.6775244299674267,0.7956204379562044,0.6185567010309279,0.15702112174962354,1.0,100,100,0.8599305690346163,0.66987277595107,0.2991408485002464,15.702112174962359
535,90,5,108,1.0,labelflip_mu0p4,label_flip,11,fedavg,456,1988577654,788639995,,100,0.6436156388684768,0.7843040473840079,0.771939267291557,0.7776283610276097,70.0,100,100,17,0.2073250241853733,0.0821806663290165,17.275637900176392,0.977887518488186,6038,1CFF8741B8AFBFEBA1C8ED13D02A4E843DC3794E04B79388EDA23F1C61AA96FE,CA290076FDAE945A3599E0743141C266BD2333B8BAB094DB2B91137CEC934C64,11,0.9553072625698324,0.0833333333333333,0.5098634294385432,0.9543568464730292,0.8949416342412452,0.9565217391304348,0.9534368070953436,0.8651685393258427,0.8923076923076924,0.8,0.7698744769874477,0.6964285714285714,0.1727563790017639,1.0,100,100,0.8243120920488158,0.7776283610276097,0.2073250241853733,17.275637900176392
536,90,5,108,1.0,labelflip_mu0p4,label_flip,11,fedprox,456,1988577654,788639995,,100,0.6481759817673212,0.7561697926949654,0.7487703281529731,0.7729327743002422,70.0,100,100,17,0.2073250241853733,0.0821806663290165,17.275637900176392,0.977887518488186,6038,F7B77B0EF34C18EB9FCC1F22F8AA362871A7976789A14F90F1E7E3A84E749622,EBF9359949B8258C4BBFC1F821DE77693D137E41AD9F8900A2665DB077CCB21E,11,0.9668508287292816,0.2849462365591398,0.276,0.9561586638830898,0.8949416342412452,0.9479166666666666,0.9532293986636972,0.8522727272727273,0.8854961832061069,0.7942857142857143,0.7666666666666667,0.6964285714285714,0.1727563790017639,1.0,100,100,0.8243120920488158,0.7729327743002422,0.2073250241853733,17.275637900176392
537,90,5,108,1.0,labelflip_mu0p4,label_flip,11,random_trimmed_mean,456,1988577654,788639995,,100,0.8137284198376881,0.7467917077986179,0.7528176946610877,0.7473075285651296,70.0,100,100,17,0.2073250241853733,0.0821806663290165,17.275637900176392,0.977887518488186,6038,3990FD770FC7E2D7260C8C26D5E114B5DB0D3BD068C7299D3A36D59E76897985,65C942573EEA673F6333326E2D8AFF5CD644E25396DA2F840C184C05F3A2BFAF,11,0.9553072625698324,0.5800711743772242,0.1333333333333333,0.9623430962343096,0.934959349593496,0.953846153846154,0.8790123456790123,0.6728110599078341,0.7643312101910829,0.8539944903581267,0.6169665809768637,0.6607142857142857,0.1727563790017639,1.0,100,100,0.8243120920488158,0.7473075285651296,0.2073250241853733,17.275637900176392
538,90,5,108,1.0,labelflip_mu0p4,label_flip,11,fedle_adapted,456,1988577654,788639995,,100,0.8552194135916316,0.7043435340572557,0.6911809992018844,0.6812930369816891,70.0,100,100,22,0.2179690737104568,0.0819634270618682,16.977604513474056,0.907677819757877,5873,5A5FCAAC1AC82A744ED9872A7AD599A47A912E1D89A69FA6E54427CF297CCF88,3C79C790A79B2696961F30EE15B05604CB8B4128ACD5B043CEEDAC70006EBF7B,15,0.9553072625698324,0.6028880866425993,0.1510791366906475,0.8707482993197279,0.7931034482758621,0.9222520107238604,0.751219512195122,0.5588235294117647,0.6153846153846154,0.4761904761904761,0.742671009771987,0.7358490566037735,0.16977604513474057,1.0,100,100,0.8041849137468945,0.6812930369816891,0.2179690737104568,16.414043521020254
539,90,5,108,1.0,labelflip_mu0p4,label_flip,11,tea_fl,456,1988577654,788639995,,100,0.8734292616848884,0.6915103652517275,0.6998802897696518,0.6692946020148615,45.0,80,100,13,0.2575023255709555,0.0789382347635239,15.87067346138009,0.7825644637477012,5488,20D8E61120DB99894A09675FE83C9D1982DE5A41822B3C7075C40692BF1EA821,A3505E0A337D3B908F589CA57FAE9A9847C25BDDCEDB58FF5EF378BA511D858D,11,0.9645776566757494,0.03125,0.5514157973174366,0.6557377049180327,0.8539325842696629,0.926829268292683,0.7272727272727273,0.7019230769230769,0.7317073170731707,0.8102564102564103,0.6368421052631579,0.4397905759162304,0.1587067346138009,1.0,100,100,0.8243120920488158,0.6692946020148615,0.2575023255709555,15.870673461380091
540,90,5,108,1.0,labelflip_mu0p4,label_flip,11,arl_fl,456,1988577654,788639995,,100,0.789857863909165,0.7847976307996052,0.754918118275652,0.7274170300884943,80.0,100,100,25,0.2402094225727744,0.0824382347635211,16.354874745329163,0.8840853584413575,5594,259149B36EFB872F97CE8BA7F4E58AC7508975F91A875D957FF1936C85E65805,C73BEE8AA6F7902E9FE754CA561F9A53C87B052142F1ADA017ADE558FA214597,11,0.8509615384615384,0.6238532110091743,0.0245901639344262,0.95850622406639,0.9421487603305784,0.9567430025445292,0.9327146171693736,0.6919431279620853,0.7712418300653595,0.8469387755102041,0.8473118279569892,0.282051282051282,0.16354874745329162,1.0,100,100,0.8243120920488158,0.7274170300884943,0.2402094225727744,16.35487474532916
541,91,5,108,0.1,clean,none,0,fedavg,123,1526525708,701496434,,100,0.737855802283706,0.771964461994077,0.726836736255187,0.6965758057360794,65.0,95,100,20,0.2604564222808874,0.0673392452205382,16.78527610910441,0.9624870665800428,5760,A03761A87C62F34C363F482EC20B5ADEF7393BF88C21A35BB1BF801009E8C564,8DDB404139D581B36E1A88E19C2F82642483507C54FB8A7226246BDD3FBF3302,11,0.9555555555555556,0.5253456221198156,0.0,0.948,0.8914728682170543,0.9347258485639688,0.954954954954955,0.7184466019417476,0.7111111111111111,0.8222222222222222,0.8391038696537678,0.0579710144927536,0.16785276109104408,1.0,100,100,0.8599305690346163,0.6965758057360794,0.2604564222808874,16.78527610910441
542,91,5,108,0.1,clean,none,0,fedprox,123,1526525708,701496434,,100,0.7254883314520562,0.7749259624876604,0.7525260163707649,0.7438256771813251,65.0,95,100,20,0.2604564222808874,0.0673392452205382,16.78527610910441,0.9624870665800428,5760,E289E47630F96043C2A0E7E0A8B52B330A1866E89A72167374BE8BF4445C88D9,9C3364BDA8773579356EE67031E64D7C06CB8FA8E8A74F32B70D5C6425C40625,11,0.9586776859504132,0.5126676602086438,0.0,0.9349112426035504,0.8984375,0.9509043927648578,0.9379310344827586,0.7590361445783133,0.7162162162162162,0.8221574344023324,0.814968814968815,0.62,0.16785276109104408,1.0,100,100,0.8599305690346163,0.7438256771813251,0.2604564222808874,16.78527610910441
543,91,5,108,0.1,clean,none,0,random_trimmed_mean,123,1526525708,701496434,,100,1.069531330586892,0.6643632773938796,0.6160003812690141,0.573347125108008,65.0,95,100,20,0.2604564222808874,0.0673392452205382,16.78527610910441,0.9624870665800428,5760,AC60D0708A86F44D4E9992361463C3B927B13CFB4842DEE9A50879F0E9B566AC,9EFE6EDBA42223B9E1BAD6AB5DE0C70608841BAF34F5BADB1DAC24A28CDDC7C3,11,0.7303609341825902,0.4554794520547945,0.0,0.8350877192982457,0.9382716049382716,0.9506493506493506,0.7680798004987531,0.2463768115942029,0.5622119815668203,0.6782006920415224,0.7154471544715447,0.0,0.16785276109104408,1.0,100,100,0.8599305690346163,0.573347125108008,0.2604564222808874,16.78527610910441
544,91,5,108,0.1,clean,none,0,fedle_adapted,123,1526525708,701496434,,100,1.004245171071511,0.6865745310957552,0.6993711864547366,0.6717775043472662,80.0,100,100,22,0.2510704409241392,0.0668392452205379,17.04808358709336,0.9305138762881802,5810,1F99E1231F1DF36E2379AF8281E4CF20BF8F1145C2AA747BBD9E6809CCBB38E8,9C50652E0831BE8B771273B6CD7A80B5DE7794C7A342D1656D3A5DF54946DE9A,15,0.9553072625698324,0.3946488294314381,0.0,0.9666666666666668,0.9387755102040816,0.9376558603491272,0.9752808988764043,0.6906474820143885,0.7469879518072289,0.8103448275862069,0.0231660231660231,0.6218487394957983,0.1704808358709336,1.0,100,100,0.8395076311843691,0.6717775043472662,0.2510704409241392,16.476241327286438
545,91,5,108,0.1,clean,none,0,tea_fl,123,1526525708,701496434,,100,1.841639325331606,0.5044422507403751,0.4314542734024426,0.3734699062540149,65.0,100,100,21,0.3773561787049635,0.089508315569397,13.512082929230278,0.5877383095176872,4338,45B834AD5FD8111504CBA4FDA554DCACDC89A34F906DB425DCEF63C10644A7ED,3619937C8D4231CA4030ECA33767533D9FF2BB4B463D3BE2734FEA947268871C,11,0.0,0.3713980789754535,0.0,0.9652351738241308,0.5467625899280576,0.68,0.895397489539749,0.0222222222222222,0.15,0.3951367781155015,0.4554865424430642,0.0,0.1351208292923028,1.0,100,100,0.8599305690346163,0.3734699062540149,0.3773561787049635,13.512082929230278
546,91,5,108,0.1,clean,none,0,arl_fl,123,1526525708,701496434,,100,1.223071561513978,0.6362290227048372,0.6287754049093844,0.5699318254280664,85.0,100,100,25,0.2957830697731629,0.0958349590946605,15.796129979320696,0.8308666978241679,5301,7B5EC6AD43272025C120158F6F7AED2ED7AE1CFB0470BF2E8DF85F4215A82F8A,4A3FA6205D0FE70BF16F085009C8538A9FCFE73949FF258D24F3C84847DE8F3C,11,0.9526462395543176,0.4027617951668584,0.0,0.9754098360655736,0.8142857142857143,0.7670682730923695,0.9818181818181818,0.7701863354037267,0.7151515151515152,0.4598540145985401,0.0,0.0,0.15796129979320697,1.0,100,100,0.8599305690346163,0.5699318254280664,0.2957830697731629,15.796129979320696
547,92,5,108,0.1,clean,none,0,fedavg,456,1988577654,788639995,,100,1.141078155344354,0.6451135241855873,0.6436267565387025,0.60817560410758,50.0,80,100,15,0.2033680803787556,0.0716264443443337,17.386432326761685,0.9585315296965048,5771,7DB57E90BFC08AA886CB214EB1FFC91F7CADCBC3C35C8B1386AB54BC2AC8FE71,C2CC53819E9A48B297C8448556A0B0E2B3E021B5DDBBAB0DC8EEDCA257E6BA32,11,0.9451697127937336,0.4570673712021136,0.0070921985815602,0.9367588932806324,0.8394160583941606,0.8051391862955032,0.9508196721311476,0.4958677685950413,0.6069651741293532,0.5767790262172284,0.1025641025641025,0.574468085106383,0.17386432326761686,1.0,100,100,0.8243120920488158,0.60817560410758,0.2033680803787556,17.386432326761685
548,92,5,108,0.1,clean,none,0,fedprox,456,1988577654,788639995,,100,1.1716054935681266,0.648568608094768,0.653108226680426,0.6205716517232449,50.0,80,100,15,0.2033680803787556,0.0716264443443337,17.386432326761685,0.9585315296965048,5771,62CCA020E13A9ADC75BC9840B082E95D7C0D3676C1F668087FAB49C973E144F8,3BEAF544051006B2E7CA6F2A4587443DAD4C00247EAEB69A82E8BEFD125CECC5,11,0.9473684210526316,0.4301606922126081,0.0,0.9094412331406552,0.905511811023622,0.8102345415778252,0.9077669902912622,0.512396694214876,0.6113989637305699,0.6644067796610169,0.0749063670411985,0.6732673267326733,0.17386432326761686,1.0,100,100,0.8243120920488158,0.6205716517232449,0.2033680803787556,17.386432326761685
