run_id,condition_id,outer_fold,alpha,scenario,method,method_label,fl_seed,macro_f1_auc_0_100,macro_f1_auc_20_100,balanced_accuracy_auc_0_100,active_clients_auc_0_100,mean_residual_energy_auc_0_100,macro_f1_round15,macro_f1_round20,macro_f1_round25,macro_f1_round40,macro_f1_round100,macro_f1_postattack_nadir,macro_f1_postattack_nadir_round,macro_f1_delta_round25_minus15,macro_f1_delta_round40_minus15,macro_f1_delta_round100_minus15,macro_f1_final_recovery_from_nadir,active_clients_round100,mean_residual_energy_round100,global_pressure_round20,global_pressure_round40,global_pressure_round100,global_pressure_max
211,36,2,0.1,signflip_mu0p4,fedavg,FedAvg,456,0.049179279943207074,0.014542810981230076,0.1258205357830817,26.25,0.5425638569536626,0.2443933722400192,0.0609204793028322,0.0130467571644042,0.0130467571644042,0.0130467571644042,0.0130467571644042,25,-0.231346615075615,-0.231346615075615,-0.231346615075615,0.0,18.0,0.2418024625543449,,,,
212,36,2,0.1,signflip_mu0p4,fedprox,FedProx,456,0.048756739744876966,0.017012342039366402,0.12058622853162086,26.25,0.5425638569536626,0.2374145351078107,0.0181603773584905,0.0169753086419753,0.0169753086419753,0.0169753086419753,0.0169753086419753,25,-0.2204392264658354,-0.2204392264658354,-0.2204392264658354,0.0,18.0,0.2418024625543449,,,,
213,36,2,0.1,signflip_mu0p4,random_trimmed_mean,Random Trimmed Mean,456,0.04853627761102265,0.018814072545961492,0.12249631621149333,26.25,0.5425638569536626,0.2462218976931008,0.0758157535695335,0.0169753086419753,0.0169753086419753,0.0169753086419753,0.0169753086419753,25,-0.2292465890511255,-0.2292465890511255,-0.2292465890511255,0.0,18.0,0.2418024625543449,,,,
214,36,2,0.1,signflip_mu0p4,fedle_adapted,FedLE-adapted,456,0.06883425490105916,0.01865522625076716,0.1403789584216668,26.7,0.5279613304082023,0.3792378561934246,0.2206965678958907,0.0121377636170535,0.0121377636170535,0.0121377636170535,0.0121377636170535,25,-0.3671000925763711,-0.3671000925763711,-0.3671000925763711,0.0,20.0,0.2363783218173115,,,,
215,36,2,0.1,signflip_mu0p4,tea_fl,TEA-FL,456,0.15806736610168554,0.16814889112223852,0.26011521391011244,25.575,0.6064143401552005,0.1596825370346377,0.1002293321662252,0.0383326696312028,0.0782291409969574,0.4750108068531466,0.0383326696312028,25,-0.1213498674034349,-0.0814533960376803,0.3153282698185089,0.4366781372219438,17.0,0.3254402178087254,,,,
216,36,2,0.1,signflip_mu0p4,arl_fl,ARL-FL,456,0.04052623941012256,0.01613844739063251,0.11629053659364617,27.25,0.567369114058232,0.2541778902703409,0.054870559334845,0.0121377636170535,0.0169753086419753,0.0169753086419753,0.0121377636170535,25,-0.2420401266532874,-0.23720258162836558,-0.23720258162836558,0.004837545024921801,24.0,0.2774619387294123,0.1833838542760685,0.2485522031221171,0.4098541365668299,0.4344002376741234
217,37,2,0.1,labelflip_mu0p2,fedavg,FedAvg,123,0.4009789084692523,0.4345041969416871,0.46900634775861294,25.35,0.5104105961379889,0.3338717986150215,0.3301715513312228,0.3316550032619637,0.412912362937184,0.4931775309726532,0.2911218895790817,60,-0.002216795353057799,0.0790405643221625,0.15930573235763174,0.20205564139357152,16.0,0.2093622782180975,,,,
218,37,2,0.1,labelflip_mu0p2,fedprox,FedProx,123,0.3952085567309345,0.42710837496589366,0.46292123795819023,25.35,0.5104105961379889,0.3376568738537513,0.3365130121316053,0.3001216318018134,0.3533141803542532,0.5284299944246423,0.2023517279079781,45,-0.03753524205193792,0.0156573065005019,0.19077312057089102,0.3260782665166643,16.0,0.2093622782180975,,,,
219,37,2,0.1,labelflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,123,0.31715106674073995,0.3534477354735042,0.3959516307053609,25.35,0.5104105961379889,0.2012115720788405,0.2358059077900082,0.0775480336843053,0.2618097468842986,0.4230077871694627,0.0775480336843053,25,-0.1236635383945352,0.060598174805458094,0.2217962150906222,0.3454597534851574,16.0,0.2093622782180975,,,,
220,37,2,0.1,labelflip_mu0p2,fedle_adapted,FedLE-adapted,123,0.3592170054121505,0.4017913555245579,0.4354899131233742,26.4,0.4954013181519622,0.1535984787642541,0.3596410611464613,0.1905558424587297,0.3323393265962993,0.6317356553005261,0.1905558424587297,25,0.03695736369447561,0.1787408478320452,0.478137176536272,0.4411798128417964,16.0,0.1926863462402891,,,,
221,37,2,0.1,labelflip_mu0p2,tea_fl,TEA-FL,123,0.213312195621685,0.23063375356670032,0.31285202248389615,25.8,0.5747778323910027,0.173204833859066,0.0901048477341957,0.2888416859258986,0.1644060504541916,0.3985607241857531,0.0901048477341957,20,0.11563685206683261,-0.008798783404874388,0.22535589032668712,0.3084558764515574,18.0,0.2932287710290516,,,,
222,37,2,0.1,labelflip_mu0p2,arl_fl,ARL-FL,123,0.3286120982793063,0.3603797755760307,0.4133206466664867,27.225,0.5382680976816048,0.2900225276478603,0.1509002443027098,0.1911139523457466,0.389810849210818,0.5597082419529743,0.1509002443027098,20,-0.0989085753021137,0.0997883215629577,0.269685714305114,0.40880799765026454,19.0,0.2328951656070799,0.1963008164006911,0.2246897877557152,0.2428083947604953,0.2576308244660933
223,38,2,0.1,labelflip_mu0p2,fedavg,FedAvg,456,0.377841168182849,0.41549866145642494,0.4455481371162157,26.25,0.5425638569536626,0.2500062070446769,0.3836669971507507,0.34028657361003,0.4894566792272181,0.4480177898327413,0.197696985545364,30,0.0902803665653531,0.23945047218254117,0.1980115827880644,0.25032080428737735,18.0,0.2418024625543449,,,,
224,38,2,0.1,labelflip_mu0p2,fedprox,FedProx,456,0.3811762126843333,0.4209470514039406,0.4477978405178431,26.25,0.5425638569536626,0.2432443150255248,0.4190316317587017,0.3411172594876104,0.5240359953009287,0.4898448025099715,0.200996119820274,30,0.09787294446208561,0.2807916802754039,0.24660048748444668,0.2888486826896975,18.0,0.2418024625543449,,,,
225,38,2,0.1,labelflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,456,0.3185754479474719,0.34757485805015564,0.4020087224901141,26.25,0.5425638569536626,0.2420108421823874,0.3578182343305234,0.2041997166768945,0.4098278633306111,0.2523376234766391,0.2041997166768945,25,-0.0378111255054929,0.16781702114822372,0.010326781294251686,0.048137906799744584,18.0,0.2418024625543449,,,,
226,38,2,0.1,labelflip_mu0p2,fedle_adapted,FedLE-adapted,456,0.39219546993829224,0.41919015235652834,0.4612781252778116,26.7,0.5279613304082023,0.383829559264679,0.3197903722351109,0.3435646268627808,0.2184107395656513,0.4036628086041181,0.2184107395656513,40,-0.04026493240189821,-0.1654188196990277,0.019833249339439085,0.18525206903846678,20.0,0.2363783218173115,,,,
227,38,2,0.1,labelflip_mu0p2,tea_fl,TEA-FL,456,0.19444607242870984,0.20956921682725457,0.3015655858000418,25.9,0.6099258344043897,0.1863693318900851,0.182206288937518,0.2627569074123072,0.1738669905285438,0.3124972841707097,0.1098870906526739,60,0.07638757552222208,-0.012502341361541297,0.12612795228062462,0.20261019351803583,20.0,0.3451965482817445,,,,
228,38,2,0.1,labelflip_mu0p2,arl_fl,ARL-FL,456,0.30986840963479045,0.34791516065049366,0.38733510101427165,27.625,0.5649717894263817,0.2602953148616129,0.2130852897366666,0.1989522689823806,0.1795514304311231,0.3845343935169783,0.1795514304311231,40,-0.06134304587923228,-0.0807438844304898,0.12423907865536543,0.20498296308585523,23.0,0.2687992131013048,0.1934803116966587,0.2300188638676586,0.2590698654592898,0.259759990026872
229,39,2,0.1,labelflip_mu0p4,fedavg,FedAvg,123,0.32431635052974245,0.3464195465984933,0.4005993966479467,25.35,0.5104105961379889,0.3315444167783949,0.079000479861767,0.378917663915132,0.2308186307987908,0.3919846950449985,0.079000479861767,20,0.04737324713673707,-0.1007257859796041,0.060440278266603586,0.3129842151832315,16.0,0.2093622782180975,,,,
230,39,2,0.1,labelflip_mu0p4,fedprox,FedProx,123,0.35723234180891417,0.3886097651422459,0.42899142381948996,25.35,0.5104105961379889,0.3303771505488473,0.080177501685437,0.3985680361897795,0.2656044582022459,0.4753086884772477,0.080177501685437,20,0.06819088564093218,-0.06477269234660143,0.1449315379284004,0.3951311867918107,16.0,0.2093622782180975,,,,
231,39,2,0.1,labelflip_mu0p4,random_trimmed_mean,Random Trimmed Mean,123,0.2613391139737887,0.2883630579095671,0.3480326329675936,25.35,0.5104105961379889,0.2039422829365313,0.0466163174730877,0.2123223787090488,0.2305954974036839,0.2563190990490958,0.0466163174730877,20,0.008380095772517498,0.026653214467152603,0.05237681611256448,0.20970278157600808,16.0,0.2093622782180975,,,,
232,39,2,0.1,labelflip_mu0p4,fedle_adapted,FedLE-adapted,123,0.2869012916715914,0.3196170992621133,0.3785096547956039,26.4,0.4954013181519622,0.1361059178427884,0.1082546030934139,0.2869335159427348,0.2374950992307548,0.217458308125095,0.1082546030934139,20,0.15082759809994642,0.1013891813879664,0.08135239028230662,0.1092037050316811,16.0,0.1926863462402891,,,,
233,39,2,0.1,labelflip_mu0p4,tea_fl,TEA-FL,123,0.186347352619051,0.18397935871639848,0.28454991530337664,25.45,0.5795516690257887,0.3092498295000985,0.2322395541952263,0.2336056783568844,0.1135469294649876,0.1390312666996887,0.1014241498668006,80,-0.0756441511432141,-0.1957029000351109,-0.17021856280040978,0.037607116832888116,16.0,0.2983333068228022,,,,
234,39,2,0.1,labelflip_mu0p4,arl_fl,ARL-FL,123,0.287840997006662,0.3024500999870465,0.37187536782722846,27.275,0.5366818277995787,0.3270464091390033,0.2530663742885277,0.3272439713780756,0.0960568771279045,0.1045913878813861,0.0960568771279045,40,0.00019756223907230197,-0.23098953201109879,-0.22245502125761718,0.008534510753481592,23.0,0.2292041637593948,0.1822746121910617,0.2298866317453204,0.2358927253433786,0.2524348737530227
235,40,2,0.1,labelflip_mu0p4,fedavg,FedAvg,456,0.15340511296292286,0.14425034543301113,0.22852441979478358,26.25,0.5425638569536626,0.2413166597151078,0.0984953595955663,0.148520758828773,0.1761568126788297,0.2386646524820245,0.0597773425017543,70,-0.0927959008863348,-0.06515984703627808,-0.0026520072330832867,0.1788873099802702,18.0,0.2418024625543449,,,,
236,40,2,0.1,labelflip_mu0p4,fedprox,FedProx,456,0.16453036941659743,0.15928561045341863,0.2426260845697288,26.25,0.5425638569536626,0.2428948680818027,0.083537519296857,0.2162830357585846,0.1738751305600619,0.2625006402990379,0.0649487202314556,70,-0.026611832323218093,-0.06901973752174079,0.019605772217235223,0.19755192006758232,18.0,0.2418024625543449,,,,
237,40,2,0.1,labelflip_mu0p4,random_trimmed_mean,Random Trimmed Mean,456,0.1418141715937743,0.13312161744129694,0.22799803390240173,26.25,0.5425638569536626,0.2472540810524988,0.1419433055800234,0.1845026290065405,0.1258938668368256,0.1196441995836519,0.064417525708271,50,-0.0627514520459583,-0.1213602142156732,-0.1276098814688469,0.0552266738753809,18.0,0.2418024625543449,,,,
238,40,2,0.1,labelflip_mu0p4,fedle_adapted,FedLE-adapted,456,0.16176820895251162,0.1386377393928621,0.23747005312140332,26.7,0.5279613304082023,0.3787217580109709,0.0885812670171751,0.1171230075408437,0.2163685173329531,0.1298215655407782,0.0807715250810427,80,-0.2615987504701272,-0.16235324067801782,-0.2489001924701927,0.0490500404597355,20.0,0.2363783218173115,,,,
239,40,2,0.1,labelflip_mu0p4,tea_fl,TEA-FL,456,0.21471570586043634,0.2354407442359534,0.31865626473719866,26.15,0.6100625762654706,0.2063003300347921,0.1216706805701108,0.1604676853619543,0.3051482622919657,0.2356048936274787,0.1216706805701108,20,-0.04583264467283779,0.09884793225717359,0.0293045635926866,0.1139342130573679,20.0,0.3391635675811333,,,,
240,40,2,0.1,labelflip_mu0p4,arl_fl,ARL-FL,456,0.1506363114860351,0.15650954766403297,0.2402280231745383,27.525,0.5637129795092831,0.1769313972515855,0.1352054007383418,0.2642190200579484,0.1213739427965476,0.1562224829357767,0.066128740722965,50,0.0872876228063629,-0.05555745445503789,-0.02070891431580879,0.0900937422128117,23.0,0.2680922694820437,0.1912320385405398,0.2252892268140194,0.2403631465779601,0.2738359418561375
241,41,3,1.0,clean,fedavg,FedAvg,123,0.6279650598150477,0.6891685376652632,0.6517651471550505,25.75,0.480229571522857,0.4795819261080229,0.5541653877105877,0.5936091473231357,0.5741556852732695,0.7764408337594578,0.5541653877105877,20,0.11402722121511283,0.09457375916524663,0.2968589076514349,0.22227544604887017,12.0,0.1779288855355418,,,,
242,41,3,1.0,clean,fedprox,FedProx,123,0.6298035430987692,0.6967898946244286,0.652879304674326,25.75,0.480229571522857,0.4674809866720812,0.5660587446882367,0.5880431081817311,0.5731626419064965,0.77011217302482,0.5602336561258957,35,0.1205621215096499,0.10568165523441525,0.30263118635273883,0.20987851689892434,12.0,0.1779288855355418,,,,
243,41,3,1.0,clean,random_trimmed_mean,Random Trimmed Mean,123,0.6031504895772235,0.6636276524124449,0.6308983590887323,25.75,0.480229571522857,0.505056970536982,0.5915694082429045,0.5841125818478949,0.5805581440579176,0.7714178950740441,0.5684597091582417,35,0.07905561131091299,0.07550117352093566,0.26636092453706217,0.2029581859158024,12.0,0.1779288855355418,,,,
244,41,3,1.0,clean,fedle_adapted,FedLE-adapted,123,0.6579716598182936,0.7212331209206468,0.6797242232196622,26.25,0.4663380153734294,0.5214270460701985,0.5306469460594169,0.6254772747156454,0.7113487469053362,0.733694169778098,0.5306469460594169,20,0.10405022864544688,0.1899217008351377,0.21226712370789946,0.2030472237186811,16.0,0.1590046317904076,,,,
245,41,3,1.0,clean,tea_fl,TEA-FL,123,0.5668192293927917,0.6146945779482942,0.600405998652961,23.425,0.5209232661059289,0.5318883133251089,0.5752430076210631,0.5226467916616201,0.6357780676966528,0.6469744704375707,0.5226467916616201,25,-0.009241521663488794,0.10388975437154391,0.11508615711246184,0.12432767877595063,13.0,0.2606674777943643,,,,
246,41,3,1.0,clean,arl_fl,ARL-FL,123,0.5808282620863711,0.6289192597864629,0.6180107829193039,27.45,0.5034801214359765,0.5941828171082082,0.5872399546639833,0.6239013973008871,0.5808782948020215,0.7249160148687226,0.5342182612419129,35,0.029718580192678923,-0.013304522306186728,0.1307331977605144,0.19069775362680974,22.0,0.1949254233335413,0.2030291216610013,0.252566371838837,0.2925927961707673,0.2934796729417126
247,42,3,1.0,clean,fedavg,FedAvg,456,0.6738061286041309,0.7379615419142034,0.6922426954089856,26.0,0.5151937231999902,0.5182450595254563,0.5142966865620614,0.5630761655444804,0.712729059271178,0.7961851302482162,0.5142966865620614,20,0.04483110601902407,0.19448399974572173,0.27794007072275995,0.28188844368615484,16.0,0.2019291376767378,,,,
248,42,3,1.0,clean,fedprox,FedProx,456,0.6727179465863738,0.738169063961406,0.6914537685333789,26.0,0.5151937231999902,0.4833094855969237,0.5056250219424832,0.5731076997389734,0.6922823148267797,0.8030442336962963,0.5056250219424832,20,0.08979821414204964,0.208972829229856,0.3197347480993726,0.29741921175381314,16.0,0.2019291376767378,,,,
249,42,3,1.0,clean,random_trimmed_mean,Random Trimmed Mean,456,0.6666068788150555,0.7313207244847266,0.6834308673492067,26.0,0.5151937231999902,0.5642338559783652,0.5435002079938669,0.6311877646552452,0.7006033302433822,0.7692144986505786,0.5029527865387263,30,0.06695390867688,0.136369474265017,0.2049806426722134,0.26626171211185223,16.0,0.2019291376767378,,,,
250,42,3,1.0,clean,fedle_adapted,FedLE-adapted,456,0.6668935360221279,0.7232647363319604,0.6870564393546474,27.35,0.5064230478206312,0.5339074797947722,0.5795657361449285,0.6199505253549712,0.6944177206548937,0.7525055965368256,0.5795657361449285,20,0.08604304556019904,0.16051024086012156,0.21859811674205343,0.17293986039189713,20.0,0.2012246599845249,,,,
251,42,3,1.0,clean,tea_fl,TEA-FL,456,0.5835391891420572,0.6295419628377397,0.6213300660284948,24.35,0.5581507832875792,0.4762405539167505,0.5250603446510225,0.5668129466324007,0.5689374308052325,0.6419727356861145,0.5250603446510225,20,0.09057239271565015,0.092696876888482,0.16573218176936394,0.11691239103509199,14.0,0.2600677583412722,,,,
252,42,3,1.0,clean,arl_fl,ARL-FL,456,0.5844490946889581,0.6412417391730466,0.6192971861013687,27.675,0.5463399745300849,0.3939248068089059,0.6385443865997066,0.5510557525099972,0.6257487299817742,0.7643139453712338,0.5510557525099972,25,0.15713094570109126,0.23182392317286832,0.37038913856232786,0.2132581928612366,25.0,0.2488964996599027,0.2081623484193779,0.2731336500204939,0.2948579372523583,0.2948579372523583
253,43,3,1.0,signflip_mu0p2,fedavg,FedAvg,123,0.10350718405240894,0.03645606903878937,0.1722514770043531,25.75,0.480229571522857,0.4833992671254619,0.5672629153041694,0.0569942828994324,0.0137195121951219,0.0137195121951219,0.0137195121951219,35,-0.42640498422602946,-0.46967975493034,-0.46967975493034,0.0,12.0,0.1779288855355418,,,,
254,43,3,1.0,signflip_mu0p2,fedprox,FedProx,123,0.10399291856269187,0.037175770105432306,0.17400009869451277,25.75,0.480229571522857,0.4972735607689216,0.5656437895091166,0.0645422501490228,0.0137195121951219,0.0137195121951219,0.0137195121951219,35,-0.4327313106198988,-0.4835540485737997,-0.4835540485737997,0.0,12.0,0.1779288855355418,,,,
255,43,3,1.0,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,123,0.5185660940597528,0.5576055756270077,0.5637679012344128,25.75,0.480229571522857,0.4991183524488203,0.5944702343090191,0.5852869831726405,0.5120324533983643,0.5430238303021415,0.2595090581783594,70,0.0861686307238202,0.012914100949544038,0.04390547785332122,0.2835147721237821,12.0,0.1779288855355418,,,,
256,43,3,1.0,signflip_mu0p2,fedle_adapted,FedLE-adapted,123,0.10683888079058829,0.029291043134306215,0.17659898556470083,26.25,0.4663380153734294,0.4786950187707053,0.5470668345884996,0.0045398584179747,0.0137195121951219,0.0137195121951219,0.0045398584179747,25,-0.4741551603527306,-0.4649755065755834,-0.4649755065755834,0.0091796537771472,16.0,0.1590046317904076,,,,
257,43,3,1.0,signflip_mu0p2,tea_fl,TEA-FL,123,0.5981860514799922,0.6595903629081177,0.6263508946015526,22.975,0.520159511378813,0.4650737557539616,0.4390818680536526,0.5919366515382073,0.6874885653805451,0.7177776307171357,0.4390818680536526,20,0.1268628957842457,0.22241480962658355,0.25270387496317415,0.2786957626634831,13.0,0.2506569056365921,,,,
258,43,3,1.0,signflip_mu0p2,arl_fl,ARL-FL,123,0.5783775510635656,0.6298119338724313,0.6166643407604598,27.45,0.501770825535392,0.5902191455147161,0.4710987958481119,0.5690240299522045,0.5976887293007432,0.7768363372001917,0.4710987958481119,20,-0.021195115562511635,0.007469583786027134,0.18661719168547564,0.30573754135207987,24.0,0.1910691185315963,0.2352315231630432,0.2558204996343284,0.291293944095022,0.4159408215207206
259,44,3,1.0,signflip_mu0p2,fedavg,FedAvg,456,0.10137986579631417,0.025371096078848493,0.16827012811543554,26.0,0.5151937231999902,0.5099445831171238,0.3865701964743728,0.0137195121951219,0.0137195121951219,0.0137195121951219,0.0137195121951219,25,-0.49622507092200185,-0.49622507092200185,-0.49622507092200185,0.0,16.0,0.2019291376767378,,,,
260,44,3,1.0,signflip_mu0p2,fedprox,FedProx,456,0.10366006825326107,0.02730650321942298,0.17023755992326908,26.0,0.5151937231999902,0.5704335606230634,0.4485032249727563,0.0137195121951219,0.0137195121951219,0.0137195121951219,0.0137195121951219,25,-0.5567140484279415,-0.5567140484279415,-0.5567140484279415,0.0,16.0,0.2019291376767378,,,,
261,44,3,1.0,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,456,0.5813999278705748,0.6286210599407775,0.6150938529505292,26.0,0.5151937231999902,0.4815865994818021,0.5895925645308747,0.5509678611405319,0.5165926081663934,0.7284706724082771,0.4483856124000808,65,0.06938126165872976,0.035006008684591305,0.24688407292647502,0.28008506000819633,16.0,0.2019291376767378,,,,
262,44,3,1.0,signflip_mu0p2,fedle_adapted,FedLE-adapted,456,0.09661399723058034,0.021400707222137626,0.1618855408235186,27.35,0.5064230478206312,0.5815858052813002,0.1231756980909334,0.068574502717349,0.0137195121951219,0.0137195121951219,0.0137195121951219,40,-0.5130113025639512,-0.5678662930861783,-0.5678662930861783,0.0,20.0,0.2012246599845249,,,,
263,44,3,1.0,signflip_mu0p2,tea_fl,TEA-FL,456,0.6033862609250481,0.6511653033256457,0.6342430896656928,24.175,0.5605006317679211,0.4863686332747572,0.5507123260204635,0.5491035393684306,0.6512775374302289,0.7723438210441992,0.456398040571595,50,0.06273490609367338,0.16490890415547166,0.285975187769442,0.3159457804726042,15.0,0.2663488025526389,,,,
264,44,3,1.0,signflip_mu0p2,arl_fl,ARL-FL,456,0.533042878459433,0.5710140708505627,0.5762738763984744,27.775,0.5444656816262394,0.4591483503994975,0.5355563215631589,0.4473922684544938,0.1749038747911842,0.6772971443960903,0.1749038747911842,40,-0.01175608194500366,-0.2842444756083133,0.21814879399659287,0.5023932696049062,25.0,0.2462507128545829,0.2083400540292929,0.2331441935628172,0.3258280398805085,0.4137010277360149
265,45,3,1.0,signflip_mu0p4,fedavg,FedAvg,123,0.08959138293925456,0.026333698169219166,0.1568322310157754,25.75,0.480229571522857,0.4885243468539877,0.2809891141166492,0.0181190073322053,0.0181190073322053,0.0181190073322053,0.0181190073322053,25,-0.47040533952178243,-0.47040533952178243,-0.47040533952178243,0.0,12.0,0.1779288855355418,,,,
266,45,3,1.0,signflip_mu0p4,fedprox,FedProx,123,0.08987937911228283,0.02864081116404882,0.15614824638120753,25.75,0.480229571522857,0.4715994378684602,0.3548167299511979,0.0181190073322053,0.0181190073322053,0.0181190073322053,0.0181190073322053,25,-0.4534804305362549,-0.4534804305362549,-0.4534804305362549,0.0,12.0,0.1779288855355418,,,,
267,45,3,1.0,signflip_mu0p4,random_trimmed_mean,Random Trimmed Mean,123,0.09197089613519775,0.02982245594257098,0.15780108939491228,25.75,0.480229571522857,0.5152324229930526,0.392629362863907,0.0181190073322053,0.0181190073322053,0.0181190073322053,0.0181190073322053,25,-0.4971134156608473,-0.4971134156608473,-0.4971134156608473,0.0,12.0,0.1779288855355418,,,,
268,45,3,1.0,signflip_mu0p4,fedle_adapted,FedLE-adapted,123,0.08756609834394907,0.022209705509951373,0.15681087181076417,26.25,0.4663380153734294,0.4831562695262055,0.1646579447394972,0.0176146010186757,0.0176146010186757,0.0176146010186757,0.0176146010186757,25,-0.4655416685075298,-0.4655416685075298,-0.4655416685075298,0.0,16.0,0.1590046317904076,,,,
269,45,3,1.0,signflip_mu0p4,tea_fl,TEA-FL,123,0.5882896151773268,0.6435457687934253,0.6161260226197115,22.925,0.5192799569002031,0.493691238994039,0.4728660299070591,0.5028364199664431,0.6839294306504516,0.7776252547703556,0.4728660299070591,20,0.009145180972404132,0.19023819165641265,0.2839340157763166,0.3047592248632965,13.0,0.2451673570426684,,,,
270,45,3,1.0,signflip_mu0p4,arl_fl,ARL-FL,123,0.14054535428570653,0.083418189532621,0.21720403215393297,27.075,0.5023737130436489,0.5866939063868047,0.4585825614345813,0.1730157139131399,0.1641187748575195,0.0147122457810471,0.0147122457810471,50,-0.41367819247366483,-0.4225751315292853,-0.5719816606057576,0.0,21.0,0.1895010001258749,0.2241526729980893,0.2719201858480654,0.3827591101169681,0.3950760252902053
271,46,3,1.0,signflip_mu0p4,fedavg,FedAvg,456,0.09436978033674887,0.018418125631311975,0.16699311337583658,26.0,0.5151937231999902,0.5248063278885243,0.3374612843103368,0.0081264108352144,0.0081264108352144,0.0081264108352144,0.0081264108352144,25,-0.51667991705331,-0.51667991705331,-0.51667991705331,0.0,16.0,0.2019291376767378,,,,
272,46,3,1.0,signflip_mu0p4,fedprox,FedProx,456,0.0972717844874734,0.019279934210540896,0.16884889819827906,26.0,0.5151937231999902,0.5659999902727413,0.3650391588456622,0.0081264108352144,0.0081264108352144,0.0081264108352144,0.0081264108352144,25,-0.5578735794375269,-0.5578735794375269,-0.5578735794375269,0.0,16.0,0.2019291376767378,,,,
273,46,3,1.0,signflip_mu0p4,random_trimmed_mean,Random Trimmed Mean,456,0.1095126148079471,0.03735716044521664,0.17699922753927455,26.0,0.5151937231999902,0.4638127817974017,0.5797527111037976,0.1137453845673487,0.0133857122071875,0.0133857122071875,0.0133857122071875,30,-0.350067397230053,-0.4504270695902142,-0.4504270695902142,0.0,16.0,0.2019291376767378,,,,
274,46,3,1.0,signflip_mu0p4,fedle_adapted,FedLE-adapted,456,0.10643963112318403,0.027012621691969385,0.16975371696561165,27.35,0.5064230478206312,0.5779733171267888,0.3183512625640736,0.0176146010186757,0.0176146010186757,0.0176146010186757,0.0176146010186757,25,-0.560358716108113,-0.560358716108113,-0.560358716108113,0.0,20.0,0.2012246599845249,,,,
275,46,3,1.0,signflip_mu0p4,tea_fl,TEA-FL,456,0.5317626000814909,0.5682282860837713,0.5776205567206836,24.025,0.5489614657145104,0.469944140558945,0.4114839204581488,0.1885382272368092,0.5838191234596868,0.3832935061902724,0.1885382272368092,25,-0.2814059133221358,0.11387498290074177,-0.0866506343686726,0.1947552789534632,15.0,0.2497300189417314,,,,
276,46,3,1.0,signflip_mu0p4,arl_fl,ARL-FL,456,0.2136551756300577,0.17778489078210316,0.30028410134962824,27.225,0.5426630751569635,0.4915615538441706,0.4754648050464485,0.3480828870293792,0.1778193421201048,0.0937447842411042,0.0141649462541839,80,-0.14347866681479143,-0.3137422117240658,-0.3978167696030664,0.07957983798692031,23.0,0.2414128873374697,0.2375560277307862,0.4806125520577228,0.3142309269042935,0.4806125520577228
277,47,3,1.0,labelflip_mu0p2,fedavg,FedAvg,123,0.5991351153029439,0.6494418396914752,0.6226946597949041,25.75,0.480229571522857,0.4745637022134303,0.5880622580710028,0.5606307358764239,0.318664169236667,0.7372253454114331,0.318664169236667,40,0.08606703366299356,-0.1558995329767633,0.26266164319800284,0.4185611761747661,12.0,0.1779288855355418,,,,
