run_id,condition_id,outer_fold,alpha,scenario,method,fl_seed,class_index,class_f1
462,77,4,0.1,labelflip_mu0p2,arl_fl,123,9,0.6898954703832753
462,77,4,0.1,labelflip_mu0p2,arl_fl,123,10,0.6911196911196911
462,77,4,0.1,labelflip_mu0p2,arl_fl,123,11,0.0
463,78,4,0.1,labelflip_mu0p2,fedavg,456,0,0.0
463,78,4,0.1,labelflip_mu0p2,fedavg,456,1,0.43322475570032576
463,78,4,0.1,labelflip_mu0p2,fedavg,456,2,0.0
463,78,4,0.1,labelflip_mu0p2,fedavg,456,3,0.5384615384615384
463,78,4,0.1,labelflip_mu0p2,fedavg,456,4,0.7922437673130194
463,78,4,0.1,labelflip_mu0p2,fedavg,456,5,0.9090909090909091
463,78,4,0.1,labelflip_mu0p2,fedavg,456,6,0.8836104513064132
463,78,4,0.1,labelflip_mu0p2,fedavg,456,7,0.22939068100358423
463,78,4,0.1,labelflip_mu0p2,fedavg,456,8,0.2912621359223301
463,78,4,0.1,labelflip_mu0p2,fedavg,456,9,0.7301587301587301
463,78,4,0.1,labelflip_mu0p2,fedavg,456,10,0.7481203007518797
463,78,4,0.1,labelflip_mu0p2,fedavg,456,11,0.0
464,78,4,0.1,labelflip_mu0p2,fedprox,456,0,0.0
464,78,4,0.1,labelflip_mu0p2,fedprox,456,1,0.0
464,78,4,0.1,labelflip_mu0p2,fedprox,456,2,0.4600389863547758
464,78,4,0.1,labelflip_mu0p2,fedprox,456,3,0.4117647058823529
464,78,4,0.1,labelflip_mu0p2,fedprox,456,4,0.8787061994609164
464,78,4,0.1,labelflip_mu0p2,fedprox,456,5,0.8996539792387543
464,78,4,0.1,labelflip_mu0p2,fedprox,456,6,0.8736141906873615
464,78,4,0.1,labelflip_mu0p2,fedprox,456,7,0.22033898305084745
464,78,4,0.1,labelflip_mu0p2,fedprox,456,8,0.3333333333333333
464,78,4,0.1,labelflip_mu0p2,fedprox,456,9,0.7378048780487805
464,78,4,0.1,labelflip_mu0p2,fedprox,456,10,0.7193347193347194
464,78,4,0.1,labelflip_mu0p2,fedprox,456,11,0.0
465,78,4,0.1,labelflip_mu0p2,random_trimmed_mean,456,0,0.9107142857142857
465,78,4,0.1,labelflip_mu0p2,random_trimmed_mean,456,1,0.593186372745491
465,78,4,0.1,labelflip_mu0p2,random_trimmed_mean,456,2,0.0
465,78,4,0.1,labelflip_mu0p2,random_trimmed_mean,456,3,0.9198966408268734
465,78,4,0.1,labelflip_mu0p2,random_trimmed_mean,456,4,0.0
465,78,4,0.1,labelflip_mu0p2,random_trimmed_mean,456,5,0.8723404255319149
465,78,4,0.1,labelflip_mu0p2,random_trimmed_mean,456,6,0.975609756097561
465,78,4,0.1,labelflip_mu0p2,random_trimmed_mean,456,7,0.33634719710669075
465,78,4,0.1,labelflip_mu0p2,random_trimmed_mean,456,8,0.022727272727272728
465,78,4,0.1,labelflip_mu0p2,random_trimmed_mean,456,9,0.6962962962962963
465,78,4,0.1,labelflip_mu0p2,random_trimmed_mean,456,10,0.771513353115727
465,78,4,0.1,labelflip_mu0p2,random_trimmed_mean,456,11,0.0
466,78,4,0.1,labelflip_mu0p2,fedle_adapted,456,0,0.9194029850746268
466,78,4,0.1,labelflip_mu0p2,fedle_adapted,456,1,0.0
466,78,4,0.1,labelflip_mu0p2,fedle_adapted,456,2,0.5016393442622951
466,78,4,0.1,labelflip_mu0p2,fedle_adapted,456,3,0.8278867102396514
466,78,4,0.1,labelflip_mu0p2,fedle_adapted,456,4,0.9401197604790419
466,78,4,0.1,labelflip_mu0p2,fedle_adapted,456,5,0.9435215946843853
466,78,4,0.1,labelflip_mu0p2,fedle_adapted,456,6,0.9576059850374065
466,78,4,0.1,labelflip_mu0p2,fedle_adapted,456,7,0.0
466,78,4,0.1,labelflip_mu0p2,fedle_adapted,456,8,0.4899328859060403
466,78,4,0.1,labelflip_mu0p2,fedle_adapted,456,9,0.797583081570997
466,78,4,0.1,labelflip_mu0p2,fedle_adapted,456,10,0.7695390781563126
466,78,4,0.1,labelflip_mu0p2,fedle_adapted,456,11,0.0
467,78,4,0.1,labelflip_mu0p2,tea_fl,456,0,0.0
467,78,4,0.1,labelflip_mu0p2,tea_fl,456,1,0.0
467,78,4,0.1,labelflip_mu0p2,tea_fl,456,2,0.40186915887850466
467,78,4,0.1,labelflip_mu0p2,tea_fl,456,3,0.5037593984962406
467,78,4,0.1,labelflip_mu0p2,tea_fl,456,4,0.0
467,78,4,0.1,labelflip_mu0p2,tea_fl,456,5,0.5181347150259067
467,78,4,0.1,labelflip_mu0p2,tea_fl,456,6,0.7052631578947368
467,78,4,0.1,labelflip_mu0p2,tea_fl,456,7,0.0
467,78,4,0.1,labelflip_mu0p2,tea_fl,456,8,0.42857142857142855
467,78,4,0.1,labelflip_mu0p2,tea_fl,456,9,0.576530612244898
467,78,4,0.1,labelflip_mu0p2,tea_fl,456,10,0.6636971046770601
467,78,4,0.1,labelflip_mu0p2,tea_fl,456,11,0.0
468,78,4,0.1,labelflip_mu0p2,arl_fl,456,0,0.0
468,78,4,0.1,labelflip_mu0p2,arl_fl,456,1,0.0
468,78,4,0.1,labelflip_mu0p2,arl_fl,456,2,0.40718562874251496
468,78,4,0.1,labelflip_mu0p2,arl_fl,456,3,0.8854961832061069
468,78,4,0.1,labelflip_mu0p2,arl_fl,456,4,0.0
468,78,4,0.1,labelflip_mu0p2,arl_fl,456,5,0.8264984227129337
468,78,4,0.1,labelflip_mu0p2,arl_fl,456,6,0.5161290322580645
468,78,4,0.1,labelflip_mu0p2,arl_fl,456,7,0.14615384615384616
468,78,4,0.1,labelflip_mu0p2,arl_fl,456,8,0.36363636363636365
468,78,4,0.1,labelflip_mu0p2,arl_fl,456,9,0.6942148760330579
468,78,4,0.1,labelflip_mu0p2,arl_fl,456,10,0.6610169491525424
468,78,4,0.1,labelflip_mu0p2,arl_fl,456,11,0.0
469,79,4,0.1,labelflip_mu0p4,fedavg,123,0,0.8683473389355743
469,79,4,0.1,labelflip_mu0p4,fedavg,123,1,0.49076517150395776
469,79,4,0.1,labelflip_mu0p4,fedavg,123,2,0.367816091954023
469,79,4,0.1,labelflip_mu0p4,fedavg,123,3,0.9718670076726342
469,79,4,0.1,labelflip_mu0p4,fedavg,123,4,0.0
469,79,4,0.1,labelflip_mu0p4,fedavg,123,5,0.5736434108527132
469,79,4,0.1,labelflip_mu0p4,fedavg,123,6,0.9829683698296837
469,79,4,0.1,labelflip_mu0p4,fedavg,123,7,0.41237113402061853
469,79,4,0.1,labelflip_mu0p4,fedavg,123,8,0.7218045112781954
469,79,4,0.1,labelflip_mu0p4,fedavg,123,9,0.03614457831325301
469,79,4,0.1,labelflip_mu0p4,fedavg,123,10,0.16161616161616163
469,79,4,0.1,labelflip_mu0p4,fedavg,123,11,0.0
470,79,4,0.1,labelflip_mu0p4,fedprox,123,0,0.7053571428571429
470,79,4,0.1,labelflip_mu0p4,fedprox,123,1,0.3553008595988539
470,79,4,0.1,labelflip_mu0p4,fedprox,123,2,0.3047091412742382
470,79,4,0.1,labelflip_mu0p4,fedprox,123,3,0.9692307692307692
470,79,4,0.1,labelflip_mu0p4,fedprox,123,4,0.0
470,79,4,0.1,labelflip_mu0p4,fedprox,123,5,0.5753424657534246
470,79,4,0.1,labelflip_mu0p4,fedprox,123,6,0.9783132530120482
470,79,4,0.1,labelflip_mu0p4,fedprox,123,7,0.2994652406417112
470,79,4,0.1,labelflip_mu0p4,fedprox,123,8,0.559322033898305
470,79,4,0.1,labelflip_mu0p4,fedprox,123,9,0.2513089005235602
470,79,4,0.1,labelflip_mu0p4,fedprox,123,10,0.1942257217847769
470,79,4,0.1,labelflip_mu0p4,fedprox,123,11,0.0
471,79,4,0.1,labelflip_mu0p4,random_trimmed_mean,123,0,0.6419753086419753
471,79,4,0.1,labelflip_mu0p4,random_trimmed_mean,123,1,0.0
471,79,4,0.1,labelflip_mu0p4,random_trimmed_mean,123,2,0.430062630480167
471,79,4,0.1,labelflip_mu0p4,random_trimmed_mean,123,3,0.9720101781170484
471,79,4,0.1,labelflip_mu0p4,random_trimmed_mean,123,4,0.0
471,79,4,0.1,labelflip_mu0p4,random_trimmed_mean,123,5,0.5872689938398358
471,79,4,0.1,labelflip_mu0p4,random_trimmed_mean,123,6,0.9828850855745721
471,79,4,0.1,labelflip_mu0p4,random_trimmed_mean,123,7,0.6434782608695652
471,79,4,0.1,labelflip_mu0p4,random_trimmed_mean,123,8,0.0
471,79,4,0.1,labelflip_mu0p4,random_trimmed_mean,123,9,0.0
471,79,4,0.1,labelflip_mu0p4,random_trimmed_mean,123,10,0.04878048780487805
471,79,4,0.1,labelflip_mu0p4,random_trimmed_mean,123,11,0.0
472,79,4,0.1,labelflip_mu0p4,fedle_adapted,123,0,0.05263157894736842
472,79,4,0.1,labelflip_mu0p4,fedle_adapted,123,1,0.0
472,79,4,0.1,labelflip_mu0p4,fedle_adapted,123,2,0.48118279569892475
472,79,4,0.1,labelflip_mu0p4,fedle_adapted,123,3,0.8757062146892656
472,79,4,0.1,labelflip_mu0p4,fedle_adapted,123,4,0.0
472,79,4,0.1,labelflip_mu0p4,fedle_adapted,123,5,0.5685483870967742
472,79,4,0.1,labelflip_mu0p4,fedle_adapted,123,6,0.9758454106280193
472,79,4,0.1,labelflip_mu0p4,fedle_adapted,123,7,0.0
472,79,4,0.1,labelflip_mu0p4,fedle_adapted,123,8,0.5433962264150943
472,79,4,0.1,labelflip_mu0p4,fedle_adapted,123,9,0.0
472,79,4,0.1,labelflip_mu0p4,fedle_adapted,123,10,0.5882352941176471
472,79,4,0.1,labelflip_mu0p4,fedle_adapted,123,11,0.0
473,79,4,0.1,labelflip_mu0p4,tea_fl,123,0,0.007518796992481203
473,79,4,0.1,labelflip_mu0p4,tea_fl,123,1,0.4269081500646831
473,79,4,0.1,labelflip_mu0p4,tea_fl,123,2,0.010256410256410256
473,79,4,0.1,labelflip_mu0p4,tea_fl,123,3,0.9746192893401016
473,79,4,0.1,labelflip_mu0p4,tea_fl,123,4,0.06837606837606838
473,79,4,0.1,labelflip_mu0p4,tea_fl,123,5,0.3621495327102804
473,79,4,0.1,labelflip_mu0p4,tea_fl,123,6,0.9728395061728395
473,79,4,0.1,labelflip_mu0p4,tea_fl,123,7,0.8791208791208791
473,79,4,0.1,labelflip_mu0p4,tea_fl,123,8,0.36538461538461536
473,79,4,0.1,labelflip_mu0p4,tea_fl,123,9,0.0
473,79,4,0.1,labelflip_mu0p4,tea_fl,123,10,0.0
473,79,4,0.1,labelflip_mu0p4,tea_fl,123,11,0.0
474,79,4,0.1,labelflip_mu0p4,arl_fl,123,0,0.38283828382838286
474,79,4,0.1,labelflip_mu0p4,arl_fl,123,1,0.0
474,79,4,0.1,labelflip_mu0p4,arl_fl,123,2,0.20918367346938777
474,79,4,0.1,labelflip_mu0p4,arl_fl,123,3,0.9665809768637532
474,79,4,0.1,labelflip_mu0p4,arl_fl,123,4,0.0
474,79,4,0.1,labelflip_mu0p4,arl_fl,123,5,0.605427974947808
474,79,4,0.1,labelflip_mu0p4,arl_fl,123,6,0.9805825242718447
474,79,4,0.1,labelflip_mu0p4,arl_fl,123,7,0.0
474,79,4,0.1,labelflip_mu0p4,arl_fl,123,8,0.5
474,79,4,0.1,labelflip_mu0p4,arl_fl,123,9,0.28125
474,79,4,0.1,labelflip_mu0p4,arl_fl,123,10,0.08306709265175719
474,79,4,0.1,labelflip_mu0p4,arl_fl,123,11,0.0
475,80,4,0.1,labelflip_mu0p4,fedavg,456,0,0.0
475,80,4,0.1,labelflip_mu0p4,fedavg,456,1,0.0
475,80,4,0.1,labelflip_mu0p4,fedavg,456,2,0.4113636363636364
475,80,4,0.1,labelflip_mu0p4,fedavg,456,3,0.9251336898395722
475,80,4,0.1,labelflip_mu0p4,fedavg,456,4,0.8972972972972973
475,80,4,0.1,labelflip_mu0p4,fedavg,456,5,0.8020833333333334
475,80,4,0.1,labelflip_mu0p4,fedavg,456,6,0.9754901960784313
475,80,4,0.1,labelflip_mu0p4,fedavg,456,7,0.038834951456310676
475,80,4,0.1,labelflip_mu0p4,fedavg,456,8,0.08333333333333333
475,80,4,0.1,labelflip_mu0p4,fedavg,456,9,0.511520737327189
475,80,4,0.1,labelflip_mu0p4,fedavg,456,10,0.6591422121896162
475,80,4,0.1,labelflip_mu0p4,fedavg,456,11,0.0
476,80,4,0.1,labelflip_mu0p4,fedprox,456,0,0.0
476,80,4,0.1,labelflip_mu0p4,fedprox,456,1,0.0
476,80,4,0.1,labelflip_mu0p4,fedprox,456,2,0.4108352144469526
476,80,4,0.1,labelflip_mu0p4,fedprox,456,3,0.8975069252077562
476,80,4,0.1,labelflip_mu0p4,fedprox,456,4,0.6625
476,80,4,0.1,labelflip_mu0p4,fedprox,456,5,0.8728323699421965
476,80,4,0.1,labelflip_mu0p4,fedprox,456,6,0.9782082324455206
476,80,4,0.1,labelflip_mu0p4,fedprox,456,7,0.057692307692307696
476,80,4,0.1,labelflip_mu0p4,fedprox,456,8,0.2
476,80,4,0.1,labelflip_mu0p4,fedprox,456,9,0.4857685009487666
476,80,4,0.1,labelflip_mu0p4,fedprox,456,10,0.5990566037735849
476,80,4,0.1,labelflip_mu0p4,fedprox,456,11,0.0
477,80,4,0.1,labelflip_mu0p4,random_trimmed_mean,456,0,0.0
477,80,4,0.1,labelflip_mu0p4,random_trimmed_mean,456,1,0.0
477,80,4,0.1,labelflip_mu0p4,random_trimmed_mean,456,2,0.4064665127020785
477,80,4,0.1,labelflip_mu0p4,random_trimmed_mean,456,3,0.8463768115942029
477,80,4,0.1,labelflip_mu0p4,random_trimmed_mean,456,4,0.7245119305856833
477,80,4,0.1,labelflip_mu0p4,random_trimmed_mean,456,5,0.8362369337979094
477,80,4,0.1,labelflip_mu0p4,random_trimmed_mean,456,6,0.9665071770334929
477,80,4,0.1,labelflip_mu0p4,random_trimmed_mean,456,7,0.2583732057416268
477,80,4,0.1,labelflip_mu0p4,random_trimmed_mean,456,8,0.0
477,80,4,0.1,labelflip_mu0p4,random_trimmed_mean,456,9,0.7012987012987013
477,80,4,0.1,labelflip_mu0p4,random_trimmed_mean,456,10,0.3791208791208791
477,80,4,0.1,labelflip_mu0p4,random_trimmed_mean,456,11,0.0
478,80,4,0.1,labelflip_mu0p4,fedle_adapted,456,0,0.01098901098901099
478,80,4,0.1,labelflip_mu0p4,fedle_adapted,456,1,0.0
478,80,4,0.1,labelflip_mu0p4,fedle_adapted,456,2,0.41309823677581864
478,80,4,0.1,labelflip_mu0p4,fedle_adapted,456,3,0.9308510638297872
478,80,4,0.1,labelflip_mu0p4,fedle_adapted,456,4,0.8759894459102903
478,80,4,0.1,labelflip_mu0p4,fedle_adapted,456,5,0.8264984227129337
478,80,4,0.1,labelflip_mu0p4,fedle_adapted,456,6,0.936768149882904
478,80,4,0.1,labelflip_mu0p4,fedle_adapted,456,7,0.48826291079812206
478,80,4,0.1,labelflip_mu0p4,fedle_adapted,456,8,0.23008849557522124
478,80,4,0.1,labelflip_mu0p4,fedle_adapted,456,9,0.6459143968871596
478,80,4,0.1,labelflip_mu0p4,fedle_adapted,456,10,0.7707979626485568
478,80,4,0.1,labelflip_mu0p4,fedle_adapted,456,11,0.0
479,80,4,0.1,labelflip_mu0p4,tea_fl,456,0,0.0
479,80,4,0.1,labelflip_mu0p4,tea_fl,456,1,0.145748987854251
479,80,4,0.1,labelflip_mu0p4,tea_fl,456,2,0.3782312925170068
479,80,4,0.1,labelflip_mu0p4,tea_fl,456,3,0.0
479,80,4,0.1,labelflip_mu0p4,tea_fl,456,4,0.780373831775701
479,80,4,0.1,labelflip_mu0p4,tea_fl,456,5,0.6842105263157895
479,80,4,0.1,labelflip_mu0p4,tea_fl,456,6,0.7175843694493783
479,80,4,0.1,labelflip_mu0p4,tea_fl,456,7,0.3263157894736842
479,80,4,0.1,labelflip_mu0p4,tea_fl,456,8,0.0
479,80,4,0.1,labelflip_mu0p4,tea_fl,456,9,0.4031620553359684
479,80,4,0.1,labelflip_mu0p4,tea_fl,456,10,0.16352201257861634
479,80,4,0.1,labelflip_mu0p4,tea_fl,456,11,0.0
480,80,4,0.1,labelflip_mu0p4,arl_fl,456,0,0.0
480,80,4,0.1,labelflip_mu0p4,arl_fl,456,1,0.0
480,80,4,0.1,labelflip_mu0p4,arl_fl,456,2,0.398576512455516
480,80,4,0.1,labelflip_mu0p4,arl_fl,456,3,0.0
480,80,4,0.1,labelflip_mu0p4,arl_fl,456,4,0.599640933572711
480,80,4,0.1,labelflip_mu0p4,arl_fl,456,5,0.7003610108303249
480,80,4,0.1,labelflip_mu0p4,arl_fl,456,6,0.9802955665024631
480,80,4,0.1,labelflip_mu0p4,arl_fl,456,7,0.4217687074829932
480,80,4,0.1,labelflip_mu0p4,arl_fl,456,8,0.5846153846153846
480,80,4,0.1,labelflip_mu0p4,arl_fl,456,9,0.5936254980079682
480,80,4,0.1,labelflip_mu0p4,arl_fl,456,10,0.425531914893617
480,80,4,0.1,labelflip_mu0p4,arl_fl,456,11,0.0
481,81,5,1.0,clean,fedavg,123,0,0.9613259668508287
481,81,5,1.0,clean,fedavg,123,1,0.5754527162977867
481,81,5,1.0,clean,fedavg,123,2,0.2978723404255319
481,81,5,1.0,clean,fedavg,123,3,0.9631147540983607
481,81,5,1.0,clean,fedavg,123,4,0.9465020576131687
481,81,5,1.0,clean,fedavg,123,5,0.9558441558441558
481,81,5,1.0,clean,fedavg,123,6,0.9752808988764045
481,81,5,1.0,clean,fedavg,123,7,0.8765432098765432
481,81,5,1.0,clean,fedavg,123,8,0.7870967741935484
481,81,5,1.0,clean,fedavg,123,9,0.8316326530612245
481,81,5,1.0,clean,fedavg,123,10,0.8747433264887063
481,81,5,1.0,clean,fedavg,123,11,0.7476635514018691
482,81,5,1.0,clean,fedprox,123,0,0.9558011049723757
482,81,5,1.0,clean,fedprox,123,1,0.5877551020408164
482,81,5,1.0,clean,fedprox,123,2,0.3212121212121212
482,81,5,1.0,clean,fedprox,123,3,0.9650924024640657
482,81,5,1.0,clean,fedprox,123,4,0.9465020576131687
482,81,5,1.0,clean,fedprox,123,5,0.9585492227979274
482,81,5,1.0,clean,fedprox,123,6,0.9753914988814317
482,81,5,1.0,clean,fedprox,123,7,0.8888888888888888
482,81,5,1.0,clean,fedprox,123,8,0.7870967741935484
482,81,5,1.0,clean,fedprox,123,9,0.8418367346938775
482,81,5,1.0,clean,fedprox,123,10,0.8839103869653768
482,81,5,1.0,clean,fedprox,123,11,0.7476635514018691
483,81,5,1.0,clean,random_trimmed_mean,123,0,0.9623655913978495
483,81,5,1.0,clean,random_trimmed_mean,123,1,0.5725190839694656
483,81,5,1.0,clean,random_trimmed_mean,123,2,0.23684210526315788
483,81,5,1.0,clean,random_trimmed_mean,123,3,0.9730848861283644
483,81,5,1.0,clean,random_trimmed_mean,123,4,0.9465020576131687
483,81,5,1.0,clean,random_trimmed_mean,123,5,0.9581151832460733
483,81,5,1.0,clean,random_trimmed_mean,123,6,0.972972972972973
483,81,5,1.0,clean,random_trimmed_mean,123,7,0.7785234899328859
483,81,5,1.0,clean,random_trimmed_mean,123,8,0.7159090909090909
483,81,5,1.0,clean,random_trimmed_mean,123,9,0.8476454293628809
483,81,5,1.0,clean,random_trimmed_mean,123,10,0.8645418326693227
483,81,5,1.0,clean,random_trimmed_mean,123,11,0.7321428571428571
484,81,5,1.0,clean,fedle_adapted,123,0,0.9668508287292817
484,81,5,1.0,clean,fedle_adapted,123,1,0.5793650793650794
484,81,5,1.0,clean,fedle_adapted,123,2,0.32142857142857145
484,81,5,1.0,clean,fedle_adapted,123,3,0.9688149688149689
484,81,5,1.0,clean,fedle_adapted,123,4,0.9465020576131687
484,81,5,1.0,clean,fedle_adapted,123,5,0.961439588688946
484,81,5,1.0,clean,fedle_adapted,123,6,0.968609865470852
484,81,5,1.0,clean,fedle_adapted,123,7,0.8461538461538461
484,81,5,1.0,clean,fedle_adapted,123,8,0.8026315789473685
484,81,5,1.0,clean,fedle_adapted,123,9,0.8493150684931506
484,81,5,1.0,clean,fedle_adapted,123,10,0.8801652892561983
484,81,5,1.0,clean,fedle_adapted,123,11,0.7592592592592593
485,81,5,1.0,clean,tea_fl,123,0,0.9696969696969697
485,81,5,1.0,clean,tea_fl,123,1,0.53125
485,81,5,1.0,clean,tea_fl,123,2,0.2981366459627329
485,81,5,1.0,clean,tea_fl,123,3,0.9609856262833676
485,81,5,1.0,clean,tea_fl,123,4,0.9465020576131687
485,81,5,1.0,clean,tea_fl,123,5,0.9043062200956937
485,81,5,1.0,clean,tea_fl,123,6,0.9752808988764045
485,81,5,1.0,clean,tea_fl,123,7,0.7715736040609137
485,81,5,1.0,clean,tea_fl,123,8,0.8194444444444444
485,81,5,1.0,clean,tea_fl,123,9,0.7903614457831325
485,81,5,1.0,clean,tea_fl,123,10,0.8747514910536779
485,81,5,1.0,clean,tea_fl,123,11,0.0
486,81,5,1.0,clean,arl_fl,123,0,0.9623655913978495
486,81,5,1.0,clean,arl_fl,123,1,0.5741444866920152
486,81,5,1.0,clean,arl_fl,123,2,0.21305841924398625
486,81,5,1.0,clean,arl_fl,123,3,0.9666666666666667
486,81,5,1.0,clean,arl_fl,123,4,0.9465020576131687
486,81,5,1.0,clean,arl_fl,123,5,0.9591836734693877
486,81,5,1.0,clean,arl_fl,123,6,0.9662921348314607
486,81,5,1.0,clean,arl_fl,123,7,0.8571428571428571
486,81,5,1.0,clean,arl_fl,123,8,0.8076923076923077
486,81,5,1.0,clean,arl_fl,123,9,0.8426966292134831
486,81,5,1.0,clean,arl_fl,123,10,0.8705882352941177
486,81,5,1.0,clean,arl_fl,123,11,0.6464646464646465
487,82,5,1.0,clean,fedavg,456,0,0.9649595687331537
487,82,5,1.0,clean,fedavg,456,1,0.43915343915343913
487,82,5,1.0,clean,fedavg,456,2,0.3514644351464435
487,82,5,1.0,clean,fedavg,456,3,0.9691991786447639
487,82,5,1.0,clean,fedavg,456,4,0.905511811023622
487,82,5,1.0,clean,fedavg,456,5,0.9642857142857143
487,82,5,1.0,clean,fedavg,456,6,0.9774774774774775
487,82,5,1.0,clean,fedavg,456,7,0.9005847953216374
487,82,5,1.0,clean,fedavg,456,8,0.8759124087591241
487,82,5,1.0,clean,fedavg,456,9,0.8635097493036211
487,82,5,1.0,clean,fedavg,456,10,0.8523206751054853
487,82,5,1.0,clean,fedavg,456,11,0.7476635514018691
488,82,5,1.0,clean,fedprox,456,0,0.9675675675675676
488,82,5,1.0,clean,fedprox,456,1,0.47668393782383417
488,82,5,1.0,clean,fedprox,456,2,0.39045553145336226
488,82,5,1.0,clean,fedprox,456,3,0.9691991786447639
488,82,5,1.0,clean,fedprox,456,4,0.9090909090909091
488,82,5,1.0,clean,fedprox,456,5,0.9642857142857143
488,82,5,1.0,clean,fedprox,456,6,0.9796839729119639
488,82,5,1.0,clean,fedprox,456,7,0.8700564971751412
488,82,5,1.0,clean,fedprox,456,8,0.8676470588235294
488,82,5,1.0,clean,fedprox,456,9,0.859504132231405
488,82,5,1.0,clean,fedprox,456,10,0.859538784067086
488,82,5,1.0,clean,fedprox,456,11,0.7476635514018691
489,82,5,1.0,clean,random_trimmed_mean,456,0,0.9675675675675676
489,82,5,1.0,clean,random_trimmed_mean,456,1,0.5514223194748359
489,82,5,1.0,clean,random_trimmed_mean,456,2,0.32036613272311215
489,82,5,1.0,clean,random_trimmed_mean,456,3,0.973305954825462
489,82,5,1.0,clean,random_trimmed_mean,456,4,0.9465020576131687
489,82,5,1.0,clean,random_trimmed_mean,456,5,0.9567430025445293
489,82,5,1.0,clean,random_trimmed_mean,456,6,0.9749430523917996
489,82,5,1.0,clean,random_trimmed_mean,456,7,0.8587570621468926
489,82,5,1.0,clean,random_trimmed_mean,456,8,0.8133333333333334
489,82,5,1.0,clean,random_trimmed_mean,456,9,0.8524590163934426
489,82,5,1.0,clean,random_trimmed_mean,456,10,0.7652582159624414
489,82,5,1.0,clean,random_trimmed_mean,456,11,0.7476635514018691
490,82,5,1.0,clean,fedle_adapted,456,0,0.967391304347826
490,82,5,1.0,clean,fedle_adapted,456,1,0.5828970331588132
490,82,5,1.0,clean,fedle_adapted,456,2,0.09716599190283401
490,82,5,1.0,clean,fedle_adapted,456,3,0.959349593495935
490,82,5,1.0,clean,fedle_adapted,456,4,0.8812260536398467
490,82,5,1.0,clean,fedle_adapted,456,5,0.9569620253164557
490,82,5,1.0,clean,fedle_adapted,456,6,0.9536423841059603
490,82,5,1.0,clean,fedle_adapted,456,7,0.9101796407185628
490,82,5,1.0,clean,fedle_adapted,456,8,0.8
490,82,5,1.0,clean,fedle_adapted,456,9,0.8429752066115702
490,82,5,1.0,clean,fedle_adapted,456,10,0.888015717092338
490,82,5,1.0,clean,fedle_adapted,456,11,0.7115384615384616
491,82,5,1.0,clean,tea_fl,456,0,0.958904109589041
491,82,5,1.0,clean,tea_fl,456,1,0.2938388625592417
491,82,5,1.0,clean,tea_fl,456,2,0.5658682634730539
491,82,5,1.0,clean,tea_fl,456,3,0.9710743801652892
491,82,5,1.0,clean,tea_fl,456,4,0.9311740890688259
491,82,5,1.0,clean,tea_fl,456,5,0.9565217391304348
491,82,5,1.0,clean,tea_fl,456,6,0.9563218390804598
491,82,5,1.0,clean,tea_fl,456,7,0.7053571428571429
491,82,5,1.0,clean,tea_fl,456,8,0.8082191780821918
491,82,5,1.0,clean,tea_fl,456,9,0.8522727272727273
491,82,5,1.0,clean,tea_fl,456,10,0.8095238095238095
491,82,5,1.0,clean,tea_fl,456,11,0.0
492,82,5,1.0,clean,arl_fl,456,0,0.9516129032258065
492,82,5,1.0,clean,arl_fl,456,1,0.5555555555555556
492,82,5,1.0,clean,arl_fl,456,2,0.18243243243243243
492,82,5,1.0,clean,arl_fl,456,3,0.9710743801652892
492,82,5,1.0,clean,arl_fl,456,4,0.9387755102040817
492,82,5,1.0,clean,arl_fl,456,5,0.9356435643564357
492,82,5,1.0,clean,arl_fl,456,6,0.9610983981693364
492,82,5,1.0,clean,arl_fl,456,7,0.8735632183908046
492,82,5,1.0,clean,arl_fl,456,8,0.7544910179640718
492,82,5,1.0,clean,arl_fl,456,9,0.8323699421965318
492,82,5,1.0,clean,arl_fl,456,10,0.8641975308641975
492,82,5,1.0,clean,arl_fl,456,11,0.6732673267326733
493,83,5,1.0,signflip_mu0p2,fedavg,123,0,0.0
493,83,5,1.0,signflip_mu0p2,fedavg,123,1,0.30614115490375804
493,83,5,1.0,signflip_mu0p2,fedavg,123,2,0.0
493,83,5,1.0,signflip_mu0p2,fedavg,123,3,0.5072463768115942
493,83,5,1.0,signflip_mu0p2,fedavg,123,4,0.7009063444108762
493,83,5,1.0,signflip_mu0p2,fedavg,123,5,0.0
493,83,5,1.0,signflip_mu0p2,fedavg,123,6,0.8875
493,83,5,1.0,signflip_mu0p2,fedavg,123,7,0.0
493,83,5,1.0,signflip_mu0p2,fedavg,123,8,0.0
493,83,5,1.0,signflip_mu0p2,fedavg,123,9,0.10852713178294573
493,83,5,1.0,signflip_mu0p2,fedavg,123,10,0.0
493,83,5,1.0,signflip_mu0p2,fedavg,123,11,0.0
494,83,5,1.0,signflip_mu0p2,fedprox,123,0,0.46622516556291393
494,83,5,1.0,signflip_mu0p2,fedprox,123,1,0.0
494,83,5,1.0,signflip_mu0p2,fedprox,123,2,0.0
494,83,5,1.0,signflip_mu0p2,fedprox,123,3,0.5079702444208289
494,83,5,1.0,signflip_mu0p2,fedprox,123,4,0.6321525885558583
494,83,5,1.0,signflip_mu0p2,fedprox,123,5,0.0
494,83,5,1.0,signflip_mu0p2,fedprox,123,6,0.0
494,83,5,1.0,signflip_mu0p2,fedprox,123,7,0.0
494,83,5,1.0,signflip_mu0p2,fedprox,123,8,0.0
