run_id,condition_id,outer_fold,alpha,scenario,method,fl_seed,round,test_loss,test_accuracy,test_balanced_accuracy,test_macro_f1,active_clients,mean_residual_energy,min_residual_energy,global_pressure,scientific_optimizer_steps_accounted
184,31,2,0.1,clean,fedle_adapted,123,65,1.5807439957726628,0.5498281786941581,0.5511016125238729,0.4929090047045149,27,0.39485335975024677,0.09446878635601497,,4066
184,31,2,0.1,clean,fedle_adapted,123,70,1.9999928356723922,0.48159057437407954,0.4753056049565802,0.3927952177635515,27,0.36299920188490636,0.09446878635601497,,4360
184,31,2,0.1,clean,fedle_adapted,123,75,1.2220096774819906,0.5949926362297496,0.6288496217905399,0.5992504469146095,25,0.33333606975195657,0.060763890723451314,,4621
184,31,2,0.1,clean,fedle_adapted,123,80,0.8750599937721041,0.7226313205694649,0.7370674301809762,0.7068350387457945,25,0.30451443485554414,0.060763890723451314,,4876
184,31,2,0.1,clean,fedle_adapted,123,85,2.022583928791313,0.48208149239077075,0.49230108081519314,0.4382268810896453,24,0.2757567060804623,0.060763890723451314,,5144
184,31,2,0.1,clean,fedle_adapted,123,90,1.2231742533899488,0.6116838487972509,0.6364781734011499,0.5921429316772638,23,0.2452945344159942,0.060763890723451314,,5427
184,31,2,0.1,clean,fedle_adapted,123,95,1.3943363512021745,0.6239567992145312,0.5705958745594379,0.4964167377534587,21,0.21948240939953245,0.060763890723451314,,5657
184,31,2,0.1,clean,fedle_adapted,123,100,1.2194843512644766,0.6219931271477663,0.6042155118920095,0.5422994568583056,16,0.1926863462402891,0.060763890723451314,,5902
185,31,2,0.1,clean,tea_fl,123,0,2.5832777622580587,0.09720176730486009,0.08333333333333333,0.01476510067114094,28,0.8401436545304214,0.7067328822344753,,0
185,31,2,0.1,clean,tea_fl,123,5,2.2520823744388556,0.3598429062346588,0.30261415792328084,0.1923245740708587,28,0.810353170075513,0.6852513974310236,,266
185,31,2,0.1,clean,tea_fl,123,10,2.285440347799789,0.3112420225822288,0.28386409031789467,0.15590711339228805,28,0.7834181263046801,0.6803333529829177,,504
185,31,2,0.1,clean,tea_fl,123,15,2.1624991134152904,0.34658811978399606,0.30992475218018695,0.1748522024340169,28,0.7566805788441963,0.6422884278241202,,740
185,31,2,0.1,clean,tea_fl,123,20,1.7620235441008443,0.35787923416789397,0.3050714271109008,0.23808681989645997,28,0.7299067759303896,0.6104068027855026,,960
185,31,2,0.1,clean,tea_fl,123,25,2.190974640155693,0.35002454590083454,0.3052198053556749,0.1735546005779817,28,0.7056479684503513,0.5520553177977456,,1166
185,31,2,0.1,clean,tea_fl,123,30,1.9103066009461558,0.3539518900343643,0.3060697272956163,0.21187283278998179,28,0.6803985628188459,0.49370383280998864,,1376
185,31,2,0.1,clean,tea_fl,123,35,2.1974222945651998,0.3897889052528228,0.35275413614051665,0.26237653222484447,28,0.655253186305314,0.43535234782223137,,1589
185,31,2,0.1,clean,tea_fl,123,40,2.0585709617719616,0.3495336278841433,0.302454733748198,0.2158694419308076,28,0.6299250438518874,0.3770008628344741,,1793
185,31,2,0.1,clean,tea_fl,123,45,1.7842711468332821,0.43888070692194403,0.40519998583499733,0.3078210951837628,28,0.6060236805054668,0.3186493778467168,,1995
185,31,2,0.1,clean,tea_fl,123,50,2.116030573084124,0.4020618556701031,0.36018638006624276,0.2739743937976527,28,0.5810373655328267,0.26029789285895955,,2211
185,31,2,0.1,clean,tea_fl,123,55,2.162884844361887,0.3946980854197349,0.3690289729763414,0.2510975802904713,28,0.556624489925744,0.2019464078712024,,2416
185,31,2,0.1,clean,tea_fl,123,60,2.2335391718790003,0.38782523318605794,0.36551928874583334,0.23935254356392602,28,0.5320778302729121,0.14359492288344528,,2624
185,31,2,0.1,clean,tea_fl,123,65,2.2983202157093134,0.3907707412862052,0.3655569174447893,0.2434463308598238,27,0.506320619329409,0.09691373489323957,,2846
185,31,2,0.1,clean,tea_fl,123,70,2.2151573585071107,0.3961708394698085,0.35919043665039085,0.24968876810351848,25,0.47855489803903556,0.0929324837010968,,3098
185,31,2,0.1,clean,tea_fl,123,75,2.2628054579040495,0.40795287187039764,0.37858817807330397,0.26774245056513596,24,0.44817083448032047,0.0929324837010968,,3374
185,31,2,0.1,clean,tea_fl,123,80,2.217541886008014,0.41973490427098675,0.39012016872975613,0.29545879186685187,24,0.4166652247190684,0.0929324837010968,,3654
185,31,2,0.1,clean,tea_fl,123,85,1.5740580359802097,0.48109965635738833,0.45122912854290725,0.34976372033539854,20,0.38557182832918985,0.08228386774531646,,3918
185,31,2,0.1,clean,tea_fl,123,90,2.0495196044477955,0.4992636229749632,0.4600512157105275,0.3616314686994197,19,0.35323811444516756,0.08228386774531646,,4212
185,31,2,0.1,clean,tea_fl,123,95,2.1610995487666154,0.5488463426607757,0.5773605381459319,0.5283192681442156,18,0.32129959747939446,0.07879436573743842,,4503
185,31,2,0.1,clean,tea_fl,123,100,1.3341326463526817,0.5297005400098184,0.5135943014002587,0.4363761423979284,17,0.2904844446764607,0.07879436573743842,,4780
186,31,2,0.1,clean,arl_fl,123,0,2.5832777622580587,0.09720176730486009,0.08333333333333333,0.01476510067114094,28,0.8401436545304214,0.7067328822344753,0.0,0
186,31,2,0.1,clean,arl_fl,123,5,2.0243593600080714,0.3004418262150221,0.24353854931300586,0.12800971535496983,28,0.8116867502570286,0.6684345351650199,0.10094462380996853,251
186,31,2,0.1,clean,arl_fl,123,10,1.775862786719538,0.468826705940108,0.4044557646023938,0.30314216890926526,28,0.7817474443046165,0.6183184812410917,0.13339626158763634,520
186,31,2,0.1,clean,arl_fl,123,15,1.6412953765121931,0.4958271968581247,0.43216972992788216,0.34973536501191255,28,0.7518076016073557,0.615818481241092,0.15561643900333924,787
186,31,2,0.1,clean,arl_fl,123,20,1.554512302256356,0.43544428080510555,0.3783442600592423,0.3075569083789586,28,0.7230278376669247,0.5823110453701792,0.16229687251307992,1039
186,31,2,0.1,clean,arl_fl,123,25,1.7773683734775818,0.40402552773686795,0.3711568202677778,0.26627884782030115,28,0.6936510719387685,0.5692186286720528,0.18350083049325547,1295
186,31,2,0.1,clean,arl_fl,123,30,1.3573576963936866,0.47569955817378495,0.42570713410320776,0.3291367732702627,28,0.6611702672834037,0.5398810038068612,0.21081537101883704,1593
186,31,2,0.1,clean,arl_fl,123,35,1.6940788214968652,0.4020618556701031,0.3512831906240228,0.2618298351940899,28,0.6306441926552012,0.512796173628354,0.21869477155671319,1870
186,31,2,0.1,clean,arl_fl,123,40,1.4138779047955234,0.47177221404025527,0.4089129448978359,0.32207899872854806,28,0.5989265425248071,0.44828130188652787,0.21252383436190428,2155
186,31,2,0.1,clean,arl_fl,123,45,1.400291762986368,0.5071183112420226,0.4747569716513167,0.3836863090850749,28,0.569005334263506,0.4374735797896018,0.23050671234948716,2422
186,31,2,0.1,clean,arl_fl,123,50,1.7154793711813514,0.5346097201767305,0.48528658761782334,0.3910936328838916,28,0.5389443123255425,0.4122738660156148,0.23253756118020905,2691
186,31,2,0.1,clean,arl_fl,123,55,1.3470681799821662,0.554246440844379,0.50991945502782,0.42534712596306057,28,0.5063084078584116,0.3477589942737886,0.23711494838492142,2988
186,31,2,0.1,clean,arl_fl,123,60,1.4432080763487707,0.45999018163966615,0.41511795287290987,0.324232662985535,28,0.4771965704281319,0.3142515584028755,0.23607204191615455,3240
186,31,2,0.1,clean,arl_fl,123,65,1.1315282514765967,0.6082474226804123,0.5151383070326149,0.46054515128255463,28,0.4455131561217049,0.2497366866610493,0.2532414557439235,3521
186,31,2,0.1,clean,arl_fl,123,70,1.1653305681593347,0.5822287677957781,0.5343027048011315,0.4702091280636352,28,0.4151551820065794,0.21622925079013625,0.26103760217084643,3794
186,31,2,0.1,clean,arl_fl,123,75,1.5249259841386513,0.5071183112420226,0.46456262892115546,0.39439075418139796,28,0.38364086745765,0.1883369128163046,0.2555584315215253,4075
186,31,2,0.1,clean,arl_fl,123,80,1.2465507006185805,0.5709376534118802,0.5732759325485991,0.5243643784414552,28,0.35236800627463677,0.14921437904831011,0.264451689811481,4358
186,31,2,0.1,clean,arl_fl,123,85,1.73985488415057,0.49091801669121254,0.4465921959470118,0.34399596739581667,28,0.3226635619302529,0.11570694317739705,0.2615673894740541,4623
186,31,2,0.1,clean,arl_fl,123,90,1.41377649843605,0.5110456553755522,0.4832971065465142,0.3985826666867485,27,0.291576793345659,0.09595489808773615,0.24992061581825548,4908
186,31,2,0.1,clean,arl_fl,123,95,1.3201032561278834,0.6342660775650466,0.613581924754389,0.5616990824020385,26,0.26245638777379293,0.08169950730648398,0.2652694471831165,5174
186,31,2,0.1,clean,arl_fl,123,100,1.2533457458867825,0.5365733922434953,0.471361003065446,0.42369138532904743,26,0.23384434549491506,0.08169950730648398,0.26473799413583404,5426
187,32,2,0.1,clean,fedavg,456,0,2.6101484695485135,0.08492881688757978,0.08333333333333333,0.01307634164777022,28,0.8638462852478811,0.7116699164364653,,0
187,32,2,0.1,clean,fedavg,456,5,2.068080944118397,0.32989690721649484,0.28528868660573675,0.18510420676741576,28,0.8327877163172348,0.6213087558272583,,286
187,32,2,0.1,clean,fedavg,456,10,1.6990130424031336,0.4339715267550319,0.3858964364255919,0.27819601183919634,28,0.7983544543112343,0.5445152349633257,,600
187,32,2,0.1,clean,fedavg,456,15,1.7128886805484267,0.41482572410407464,0.3527640980301163,0.25463851353722433,28,0.7638304960621765,0.46056690843080933,,924
187,32,2,0.1,clean,fedavg,456,20,1.6411722451960509,0.4418262150220913,0.39649261676221054,0.29528641349112184,28,0.7311121200317937,0.4173427451645511,,1226
187,32,2,0.1,clean,fedavg,456,25,1.4309501571870635,0.47668139420716743,0.4316149448938698,0.37510129504398176,28,0.6985100690600846,0.2926702553657764,,1535
187,32,2,0.1,clean,fedavg,456,30,2.0517018510245433,0.45949926362297494,0.4128366814025734,0.3030164354213894,28,0.6638525449713689,0.20872192883325993,,1858
187,32,2,0.1,clean,fedavg,456,35,1.2324482900697225,0.5856651939126166,0.5325000113593427,0.46516285904771987,28,0.6358196284814407,0.20622192883325993,,2113
187,32,2,0.1,clean,fedavg,456,40,1.28997989928658,0.5576828669612175,0.538833721045345,0.4677983669063093,28,0.6010204794429618,0.20372192883325993,,2438
187,32,2,0.1,clean,fedavg,456,45,1.324652186154617,0.5473735886107021,0.4787142202974583,0.39863294589091397,28,0.5697986700716935,0.20122192883325993,,2727
187,32,2,0.1,clean,fedavg,456,50,1.366594912830848,0.5272459499263623,0.5158246888592938,0.4609586377674269,28,0.5396337243513715,0.15799776556700168,,3010
187,32,2,0.1,clean,fedavg,456,55,1.1679264946082204,0.510554737358861,0.46834390897862277,0.39992715541832763,27,0.5067399594957603,0.07504943903448519,,3318
187,32,2,0.1,clean,fedavg,456,60,1.0471609745999442,0.646539027982327,0.6233356833449596,0.5782062732862623,27,0.4769576592609038,0.07504943903448519,,3597
187,32,2,0.1,clean,fedavg,456,65,1.0026861109684424,0.6892488954344624,0.7016546441788898,0.6853132671111956,27,0.4456724037958895,0.07504943903448519,,3887
187,32,2,0.1,clean,fedavg,456,70,1.3590456232406605,0.6381934216985763,0.6051960198922358,0.5722883180345558,27,0.4143494727573098,0.07504943903448519,,4179
187,32,2,0.1,clean,fedavg,456,75,1.0655830193221365,0.5768286696121747,0.5652804406054769,0.5379366039110484,27,0.38193786430456933,0.07504943903448519,,4484
187,32,2,0.1,clean,fedavg,456,80,0.893356286958555,0.6912125675012273,0.6692337397015504,0.6443148747118301,24,0.352254903416611,0.06592552292017231,,4762
187,32,2,0.1,clean,fedavg,456,85,1.0495097925397305,0.6539027982326951,0.662177349089317,0.6356954239811078,23,0.3236911332883708,0.06592552292017231,,5039
187,32,2,0.1,clean,fedavg,456,90,0.9080362465666039,0.6705940108001963,0.6705795575956727,0.6426494899903656,21,0.2941309642297341,0.06592552292017231,,5322
187,32,2,0.1,clean,fedavg,456,95,1.454071119193593,0.5527736867943054,0.5550294958855765,0.4825307216049361,19,0.26799850152163046,0.06592552292017231,,5563
187,32,2,0.1,clean,fedavg,456,100,1.5208446996969573,0.5679921453117329,0.554541920588381,0.5000275140971038,18,0.24180246255434495,0.06592552292017231,,5812
188,32,2,0.1,clean,fedprox,456,0,2.6101484695485135,0.08492881688757978,0.08333333333333333,0.01307634164777022,28,0.8638462852478811,0.7116699164364653,,0
188,32,2,0.1,clean,fedprox,456,5,2.069704206070598,0.3225331369661267,0.27648787008180814,0.17578979247387108,28,0.8327877163172348,0.6213087558272583,,286
188,32,2,0.1,clean,fedprox,456,10,1.7024472343845583,0.42906234658811976,0.38245687963524033,0.27469872592524375,28,0.7983544543112343,0.5445152349633257,,600
188,32,2,0.1,clean,fedprox,456,15,1.7331171500431186,0.3961708394698085,0.3361632456026049,0.2398152478596766,28,0.7638304960621765,0.46056690843080933,,924
188,32,2,0.1,clean,fedprox,456,20,1.6173143397374778,0.48699067255768286,0.4349401807246487,0.3527804906970922,28,0.7311121200317937,0.4173427451645511,,1226
188,32,2,0.1,clean,fedprox,456,25,1.4426090195299541,0.4477172312223859,0.4133851773286726,0.37181716526361486,28,0.6985100690600846,0.2926702553657764,,1535
188,32,2,0.1,clean,fedprox,456,30,2.0117622436585236,0.49386352479135986,0.4454054832147962,0.33336485463875304,28,0.6638525449713689,0.20872192883325993,,1858
188,32,2,0.1,clean,fedprox,456,35,1.1726645395108515,0.584192439862543,0.5307377588471195,0.46746058630366516,28,0.6358196284814407,0.20622192883325993,,2113
188,32,2,0.1,clean,fedprox,456,40,1.2566537143672631,0.5650466372115857,0.5517757818407045,0.49727575122952566,28,0.6010204794429618,0.20372192883325993,,2438
188,32,2,0.1,clean,fedprox,456,45,1.391160659246955,0.5891016200294551,0.5186545623151745,0.4348775644700545,28,0.5697986700716935,0.20122192883325993,,2727
188,32,2,0.1,clean,fedprox,456,50,1.4366973022298013,0.5665193912616593,0.6048869751755831,0.5615749804746715,28,0.5396337243513715,0.15799776556700168,,3010
188,32,2,0.1,clean,fedprox,456,55,1.2153953322605813,0.5002454590083456,0.4574584174985253,0.3877618605691045,27,0.5067399594957603,0.07504943903448519,,3318
188,32,2,0.1,clean,fedprox,456,60,1.0449831310182327,0.6318114874815906,0.6097822067766088,0.554073755848139,27,0.4769576592609038,0.07504943903448519,,3597
188,32,2,0.1,clean,fedprox,456,65,0.9800385779238941,0.6799214531173294,0.6788794924862285,0.6481211727721788,27,0.4456724037958895,0.07504943903448519,,3887
188,32,2,0.1,clean,fedprox,456,70,1.2999241043670422,0.6156111929307806,0.5844193194835404,0.5505269304497705,27,0.4143494727573098,0.07504943903448519,,4179
188,32,2,0.1,clean,fedprox,456,75,1.0758199147810583,0.5802650957290133,0.5699844167354359,0.5459980587142789,27,0.38193786430456933,0.07504943903448519,,4484
188,32,2,0.1,clean,fedprox,456,80,0.896529578319881,0.6686303387334315,0.6541376357248064,0.620201831566091,24,0.352254903416611,0.06592552292017231,,4762
188,32,2,0.1,clean,fedprox,456,85,1.047990650304346,0.6647029945999018,0.6727015217955753,0.6370164235918522,23,0.3236911332883708,0.06592552292017231,,5039
188,32,2,0.1,clean,fedprox,456,90,0.887235310596172,0.708885616102111,0.70226132288178,0.6734707520619491,21,0.2941309642297341,0.06592552292017231,,5322
188,32,2,0.1,clean,fedprox,456,95,1.398099991632374,0.5783014236622485,0.5925585669901109,0.5230711936815312,19,0.26799850152163046,0.06592552292017231,,5563
188,32,2,0.1,clean,fedprox,456,100,1.2599751999419755,0.6401570937653411,0.663549628364586,0.6269929042761274,18,0.24180246255434495,0.06592552292017231,,5812
189,32,2,0.1,clean,random_trimmed_mean,456,0,2.6101484695485135,0.08492881688757978,0.08333333333333333,0.01307634164777022,28,0.8638462852478811,0.7116699164364653,,0
189,32,2,0.1,clean,random_trimmed_mean,456,5,2.1752605579855633,0.27245949926362295,0.2222451142974681,0.10725059485776618,28,0.8327877163172348,0.6213087558272583,,286
189,32,2,0.1,clean,random_trimmed_mean,456,10,1.7012378758639755,0.40353460972017674,0.3513606306037127,0.26512378624221905,28,0.7983544543112343,0.5445152349633257,,600
189,32,2,0.1,clean,random_trimmed_mean,456,15,1.635841394793361,0.4172803141875307,0.36334738273739986,0.24590283470246552,28,0.7638304960621765,0.46056690843080933,,924
189,32,2,0.1,clean,random_trimmed_mean,456,20,1.6206658430759615,0.4855179185076092,0.4371449504601679,0.32207516290935806,28,0.7311121200317937,0.4173427451645511,,1226
189,32,2,0.1,clean,random_trimmed_mean,456,25,1.9418395548751675,0.35346097201767307,0.31373377025550936,0.18107232634598572,28,0.6985100690600846,0.2926702553657764,,1535
189,32,2,0.1,clean,random_trimmed_mean,456,30,1.5721879983919769,0.5262641138929799,0.4723155279190004,0.3920344313410244,28,0.6638525449713689,0.20872192883325993,,1858
189,32,2,0.1,clean,random_trimmed_mean,456,35,1.3408326401567716,0.5154639175257731,0.45612800972948325,0.37560893427130454,28,0.6358196284814407,0.20622192883325993,,2113
189,32,2,0.1,clean,random_trimmed_mean,456,40,1.337617507797863,0.5130093274423171,0.5175504799585217,0.4463110626034505,28,0.6010204794429618,0.20372192883325993,,2438
189,32,2,0.1,clean,random_trimmed_mean,456,45,1.3833773953105868,0.5272459499263623,0.46161727526859103,0.38652650005542655,28,0.5697986700716935,0.20122192883325993,,2727
189,32,2,0.1,clean,random_trimmed_mean,456,50,1.4170913345157135,0.498772704958272,0.4554570711678216,0.3630713752323412,28,0.5396337243513715,0.15799776556700168,,3010
189,32,2,0.1,clean,random_trimmed_mean,456,55,1.3477888027709901,0.46293568973981347,0.41566595392241296,0.3327881571430842,27,0.5067399594957603,0.07504943903448519,,3318
189,32,2,0.1,clean,random_trimmed_mean,456,60,1.5641546464457954,0.49779086892488955,0.4340935863282831,0.34262291762089087,27,0.4769576592609038,0.07504943903448519,,3597
189,32,2,0.1,clean,random_trimmed_mean,456,65,1.6768422436936556,0.5125184094256259,0.4444095379628847,0.39874984866558805,27,0.4456724037958895,0.07504943903448519,,3887
189,32,2,0.1,clean,random_trimmed_mean,456,70,1.592828036876186,0.5247913598429063,0.47226855005745166,0.3750896518168834,27,0.4143494727573098,0.07504943903448519,,4179
189,32,2,0.1,clean,random_trimmed_mean,456,75,1.3341030441316015,0.452626411389298,0.40817524558567175,0.34528513973165986,27,0.38193786430456933,0.07504943903448519,,4484
189,32,2,0.1,clean,random_trimmed_mean,456,80,1.1270969288572705,0.6033382425135002,0.5856800485563753,0.5575154697441401,24,0.352254903416611,0.06592552292017231,,4762
189,32,2,0.1,clean,random_trimmed_mean,456,85,1.1546087444091933,0.6023564064801178,0.5608581522336579,0.5153999915894183,23,0.3236911332883708,0.06592552292017231,,5039
189,32,2,0.1,clean,random_trimmed_mean,456,90,1.0518251632614117,0.6445753559155621,0.6249009220078269,0.5583761590263369,21,0.2941309642297341,0.06592552292017231,,5322
189,32,2,0.1,clean,random_trimmed_mean,456,95,1.5829270003060822,0.5419734904270986,0.5430594674930282,0.4716109253236822,19,0.26799850152163046,0.06592552292017231,,5563
189,32,2,0.1,clean,random_trimmed_mean,456,100,1.614697962977398,0.5262641138929799,0.5273817417030682,0.469991918599104,18,0.24180246255434495,0.06592552292017231,,5812
190,32,2,0.1,clean,fedle_adapted,456,0,2.6101484695485135,0.08492881688757978,0.08333333333333333,0.01307634164777022,28,0.8425972487291816,0.6940976843146238,,214
190,32,2,0.1,clean,fedle_adapted,456,5,1.7561270187576437,0.3799705449189985,0.32223530712629733,0.21814851932774607,28,0.8091133411791205,0.6388809879490998,,531
190,32,2,0.1,clean,fedle_adapted,456,10,1.4215085371838636,0.4408443789887089,0.3673126657751944,0.30450020751179824,28,0.7768361737267669,0.5342446870229136,,836
190,32,2,0.1,clean,fedle_adapted,456,15,1.325235620572629,0.49042709867452133,0.4438186895002736,0.3718534233777066,28,0.7443806676609909,0.49269431337180114,,1136
190,32,2,0.1,clean,fedle_adapted,456,20,1.3175386682584347,0.452626411389298,0.3990004286807776,0.31150747092973813,28,0.7115250797079485,0.45114393972068856,,1436
190,32,2,0.1,clean,fedle_adapted,456,25,1.1966794630330628,0.5621011291114384,0.49697882129947346,0.423131416695577,28,0.6803785662054451,0.409593566069576,,1727
190,32,2,0.1,clean,fedle_adapted,456,30,1.1470723765471078,0.551791850760923,0.5227168572763118,0.4429055886637006,28,0.6478061852899119,0.28994244511623823,,2032
190,32,2,0.1,clean,fedle_adapted,456,35,1.2543880889154733,0.5385370643102602,0.4750981173424949,0.4214647671235958,28,0.6159509767995054,0.28744244511623823,,2324
190,32,2,0.1,clean,fedle_adapted,456,40,1.173255990402454,0.5645557191948944,0.5094639912115121,0.45107419729223147,28,0.5842709488104242,0.24589207146512565,,2627
190,32,2,0.1,clean,fedle_adapted,456,45,1.7609438925440193,0.5036818851251841,0.49057362299931917,0.3808163328854761,28,0.5524778810882142,0.20434169781401307,,2927
190,32,2,0.1,clean,fedle_adapted,456,50,1.2174374665708358,0.510554737358861,0.47737116465810603,0.40549720801261313,28,0.5200947708808403,0.1237409505117879,,3233
190,32,2,0.1,clean,fedle_adapted,456,55,1.3283897569850196,0.4791359842906235,0.44763325853230057,0.3360177667175533,27,0.4926509348890798,0.08419057686067533,,3491
190,32,2,0.1,clean,fedle_adapted,456,60,1.4512751738142604,0.5895925380461463,0.6202835525537703,0.5767300941084144,27,0.4617828202486994,0.08419057686067533,,3777
190,32,2,0.1,clean,fedle_adapted,456,65,1.4242099806790733,0.561119293078056,0.5379575070185768,0.469651707137494,27,0.43313543730647325,0.08419057686067533,,4040
190,32,2,0.1,clean,fedle_adapted,456,70,1.4327784350867008,0.5409916543937162,0.4913534806793069,0.4301230660118453,27,0.40392415007522725,0.08419057686067533,,4315
190,32,2,0.1,clean,fedle_adapted,456,75,1.5747276245157802,0.5812469317623957,0.5282621072491783,0.4561175537382907,27,0.3747924232155885,0.08419057686067533,,4583
190,32,2,0.1,clean,fedle_adapted,456,80,0.8007007257927851,0.7191948944526264,0.6854528308578183,0.6882162718389292,27,0.3441228167327303,0.08419057686067533,,4864
190,32,2,0.1,clean,fedle_adapted,456,85,1.4394307423439692,0.4177712322042219,0.3868466895211747,0.30506314072043,24,0.31634544995492636,0.08419057686067533,,5115
190,32,2,0.1,clean,fedle_adapted,456,90,1.501144950405663,0.5071183112420226,0.5166901949541364,0.44575507268399295,22,0.28835009966211056,0.06670901500707352,,5377
190,32,2,0.1,clean,fedle_adapted,456,95,1.300740997636646,0.501227295041728,0.47562976330476087,0.4252403533189988,22,0.2618000994567954,0.06670901500707352,,5624
190,32,2,0.1,clean,fedle_adapted,456,100,1.0906134084430348,0.6509572901325479,0.6701594721677772,0.6414721876178608,20,0.23637832181731153,0.06670901500707352,,5857
191,32,2,0.1,clean,tea_fl,456,0,2.6101484695485135,0.08492881688757978,0.08333333333333333,0.01307634164777022,28,0.8638462852478811,0.7116699164364653,,0
191,32,2,0.1,clean,tea_fl,456,5,1.9369987913598954,0.2695139911634757,0.23649734076937834,0.1378895924162624,28,0.832811188267102,0.7091699164364655,,280
191,32,2,0.1,clean,tea_fl,456,10,1.9081381006339162,0.31075110456553756,0.27005125866531055,0.1578894601703589,28,0.8077575267380057,0.6890976843146244,,496
191,32,2,0.1,clean,tea_fl,456,15,1.8900976650376617,0.39224349533627884,0.3634894619269619,0.2360573025394684,28,0.783470602769105,0.6690254521927832,,708
191,32,2,0.1,clean,tea_fl,456,20,2.247119002325838,0.3794796269023073,0.35019282498902066,0.23408325006150635,28,0.7577513549882988,0.6215232906098755,,935
191,32,2,0.1,clean,tea_fl,456,25,2.382300843429378,0.3485517918507609,0.3133822020370933,0.1751932403263642,28,0.7331348647899608,0.5682358362615147,,1151
191,32,2,0.1,clean,tea_fl,456,30,2.135758457197883,0.3760432007854688,0.3441948902546728,0.21002939026314482,28,0.7093367255797931,0.5023783864497379,,1358
191,32,2,0.1,clean,tea_fl,456,35,1.8056294156104018,0.3917525773195876,0.3676826022471045,0.26898248823033494,28,0.6849917636450444,0.44082724739962326,,1570
191,32,2,0.1,clean,tea_fl,456,40,1.792672667833421,0.48159057437407954,0.42623213814217825,0.3416322857518959,28,0.65893712494084,0.36956624162927104,,1791
191,32,2,0.1,clean,tea_fl,456,45,1.9609693415795815,0.33529700540009816,0.2967633542000945,0.20926402963361132,28,0.6344025315787897,0.2983052358589188,,1999
191,32,2,0.1,clean,tea_fl,456,50,2.0377980378777827,0.35689739813451155,0.3171370429796244,0.22170456485882162,28,0.610604501333097,0.22704423008856667,,2208
191,32,2,0.1,clean,tea_fl,456,55,2.1952778797964285,0.3598429062346588,0.32780137067877974,0.22096292694954436,28,0.5869158661148041,0.1557832243182146,,2418
191,32,2,0.1,clean,tea_fl,456,60,1.8304182323217977,0.3848797250859107,0.33837138723313337,0.2324715796040179,27,0.5639050900305719,0.0987744197019329,,2621
191,32,2,0.1,clean,tea_fl,456,65,2.561168490406574,0.41384388807069217,0.38215612001243143,0.26144561706584685,27,0.5406414206003743,0.0987744197019329,,2831
191,32,2,0.1,clean,tea_fl,456,70,2.5185579902761757,0.42513500245459007,0.4013153598678261,0.29488919782676937,26,0.5170394856484802,0.0987744197019329,,3046
191,32,2,0.1,clean,tea_fl,456,75,2.084761779654769,0.32793323514973,0.2993926937594804,0.21553003404267157,25,0.4916598200615758,0.0938411377151544,,3287
191,32,2,0.1,clean,tea_fl,456,80,1.5471176217453235,0.521845851742759,0.4631045396976899,0.4088495015667389,23,0.4626855303382388,0.08915934395831904,,3559
191,32,2,0.1,clean,tea_fl,456,85,1.5075750934562673,0.5424644084437898,0.4854138870335953,0.4301447817232573,23,0.43219113840617124,0.08915934395831904,,3845
191,32,2,0.1,clean,tea_fl,456,90,1.7532956029014606,0.524300441826215,0.47799202463461615,0.4108983444841994,23,0.40214738144332435,0.08915934395831904,,4128
191,32,2,0.1,clean,tea_fl,456,95,1.5766968125944694,0.5689739813451153,0.5612190773512968,0.4938779504012963,21,0.3733415888398394,0.08511893635065909,,4397
191,32,2,0.1,clean,tea_fl,456,100,1.5819889610165994,0.4722631320569465,0.4517526487930365,0.35038239097139895,20,0.3443100647869651,0.08511893635065909,,4667
192,32,2,0.1,clean,arl_fl,456,0,2.6101484695485135,0.08492881688757978,0.08333333333333333,0.01307634164777022,28,0.8638462852478811,0.7116699164364653,0.0,0
192,32,2,0.1,clean,arl_fl,456,5,2.0480723412644353,0.24153166421207659,0.2026208974959446,0.10833421611781653,28,0.8365048798161955,0.6768611855989192,0.10229885912253919,242
192,32,2,0.1,clean,arl_fl,456,10,1.8515966253416412,0.3087874324987727,0.28457698370993173,0.15518263032400656,28,0.8092920964708544,0.6494588735433904,0.1493327050265064,490
192,32,2,0.1,clean,arl_fl,456,15,1.7033810430610068,0.3632793323514973,0.3282321020629087,0.20829353489959004,28,0.7760982625410114,0.6234635614958425,0.18138615355241702,797
192,32,2,0.1,clean,arl_fl,456,20,1.5565672914479722,0.42955326460481097,0.39416919306328424,0.29994828279992863,28,0.7477719258407912,0.5802393982295845,0.19190358658383333,1049
192,32,2,0.1,clean,arl_fl,456,25,1.5462318511938546,0.4054982817869416,0.36003274855177025,0.2809425235467337,28,0.7179861766862621,0.5370152349633265,0.18070764040042725,1327
192,32,2,0.1,clean,arl_fl,456,30,1.5304733510689228,0.48699067255768286,0.44775629330835276,0.37917169553171876,28,0.6848001723419893,0.49379107169706843,0.20496788949437006,1633
192,32,2,0.1,clean,arl_fl,456,35,1.7888430086022566,0.3632793323514973,0.32361463530196005,0.23236845969904532,28,0.6571985559052911,0.4505669084308102,0.20972953988417578,1884
192,32,2,0.1,clean,arl_fl,456,40,1.4837570978135646,0.4889543446244477,0.40863918703235064,0.3337714860163617,28,0.6254317560027051,0.40209356606957736,0.21733950330787083,2175
